id	single.id	child.adult	sex	box	rando.order	trial	model	comb.detail	comb.sum	comb.sumsum	time.screen	aoi.prop	trial.per.condition	trial.overall
2545	15	15.2	2	0	1	2	13	Trinh	PI1-R2	PI-R	PI-R	211	0.625592417061611	4	13
2547	15	15.2	2	0	1	2	14	Anna	R1-NC2	NC-R	NC-R	222	0.765765765765766	6	14
2549	15	15.2	2	0	1	2	15	Hanna	NC1-NC2	NC-NC	Same	204	0.504901960784314	2	15
2551	15	15.2	2	0	1	2	16	Trinh	PI1-R2	PI-R	PI-R	223	0.632286995515695	5	16
2553	15	15.2	2	0	1	2	17	Han	PI1-PI2	PI-PI	Same	211	0.611650485436893	3	17
2555	15	15.2	2	0	1	2	18	Anna	PI1-NC2	NC-PI	NC-PI	235	0.868085106382979	4	18
2557	15	15.2	2	0	1	2	19	Hanna	NC1-NC2	NC-NC	Same	214	0.476635514018692	4	19
2559	15	15.2	2	0	1	2	20	Anna	NC1-PI2	NC-PI	NC-PI	232	0.796536796536797	5	20
2561	15	15.2	2	0	1	2	21	Han	PI1-PI2	PI-PI	Same	224	0.495535714285714	5	21
2563	15	15.2	2	0	1	2	22	Han	R2-PI2	PI-R	PI-R	228	0.692982456140351	6	22
2565	15	15.2	2	0	1	2	23	Hanna	PI2-NC2	NC-PI	NC-PI	225	0.672897196261682	6	23
2567	15	15.2	2	0	1	2	24	Han	R1-NC1	NC-R	NC-R	210	0.866666666666667	7	24
2569	15	15.2	2	0	1	2	25	Trinh	R1-R2	R-R	Same	216	0.652777777777778	6	25
2571	15	15.2	2	0	1	2	26	Anna	NC1-PI2	NC-PI	NC-PI	234	0.606060606060606	7	26
2573	15	15.2	2	0	1	2	27	Hanna	R1-PI1	PI-R	PI-R	231	0.857142857142857	7	27
2575	15	15.2	2	0	1	2	28	Anna	PI1-NC2	NC-PI	NC-PI	217	0.728110599078341	8	28
2577	15	15.2	2	0	1	2	29	Han	R2-PI2	PI-R	PI-R	229	0.54585152838428	8	29
2579	15	15.2	2	0	1	2	30	Anna	R1-NC2	NC-R	NC-R	211	0.677725118483412	8	30
2581	15	15.2	2	0	3	2	1	Trinh	NC1-R2	NC-R	NC-R	224	0.77027027027027	1	31
2583	15	15.2	2	0	3	2	2	Hanna	PI1-PI2	PI-PI	Same	218	0.544600938967136	1	32
2585	15	15.2	2	0	3	2	3	Anna	R1-PI1	PI-R	PI-R	225	0.644144144144144	1	33
2587	15	15.2	2	0	3	2	4	Bernie	PI1-NC1	NC-PI	NC-PI	225	0.779279279279279	1	34
2589	15	15.2	2	0	3	2	5	Trinh	PI2-NC2	NC-PI	NC-PI	222	0.720720720720721	2	35
2591	15	15.2	2	0	3	2	6	Bernie	PI1-NC1	NC-PI	NC-PI	218	0.738532110091743	3	36
2593	15	15.2	2	0	3	2	7	Han	R2-NC2	NC-R	NC-R	218	0.729357798165138	2	37
2595	15	15.2	2	0	3	2	8	Bernie	R1-PI2	PI-R	PI-R	214	0.551401869158878	2	38
