complete.dyad	id	child.adult	sex	box	rando.order	trial	model	comb.detail 	comb.sum	action 	side	time.aoi	time.screen
1	7	1	0	2	2	1	Anna	NC1-R2		NC1	2	0	238
1	7	1	0	2	2	2	Han	PI2-NC2		PI2	1	0	246
1	7	1	0	2	2	2	Han	PI2-NC2		NC2	2	245	246
1	7	1	0	2	2	3	Bernie	R1-PI1		R1	1	0	233
1	7	1	0	2	2	3	Bernie	R1-PI1		PI1	2	233	233
1	7	1	0	2	2	4	Hanna	R1-PI2		R1	1	211	230
1	7	1	0	2	2	4	Hanna	R1-PI2		PI2	2	19	230
1	7	1	0	2	2	5	Trinh	R1-R2		R1	1	0	237
1	7	1	0	2	2	5	Trinh	R1-R2		R2	2	237	237
1	7	1	0	2	2	6	Anna	NC1-R2		NC1	1	59	230
1	7	1	0	2	2	6	Anna	NC1-R2		R2	2	171	230
1	7	1	0	2	2	7	Trinh	R1-R2		R2	1	7	195
1	7	1	0	2	2	7	Trinh	R1-R2		R1	2	179	195
1	7	1	0	2	2	8	Hanna	R2-NC2		R2	1	53	155
1	7	1	0	2	2	8	Hanna	R2-NC2		NC2	2	102	155
1	7	1	0	2	2	9	Trinh	R2-PI2		R2	1	0	0
1	7	1	0	2	2	9	Trinh	R2-PI2		PI2	2	0	0
1	7	1	0	2	2	10	Anna	PI1-R2		R2	1	18	212
1	7	1	0	2	2	10	Anna	PI1-R2		PI1	2	194	212
1	7	1	0	2	2	11	Han	NC1-NC2		NC1	1	28	146
1	7	1	0	2	2	11	Han	NC1-NC2		NC2	2	116	146
1	7	1	0	2	2	12	Anna	PI1-R2		PI1	1	52	186
1	7	1	0	2	2	12	Anna	PI1-R2		R2	2	134	186
1	7	1	0	2	2	13	Han	PI1-PI2		PI1	1	15	37
1	7	1	0	2	2	13	Han	PI1-PI2		PI2	2	22	37
1	7	1	0	2	2	14	Bernie	PI1-NC1		PI1	1	0	81
1	7	1	0	2	2	14	Bernie	PI1-NC1		NC1	2	81	81
1	7	1	0	2	2	15	Trinh	R1-NC2		R1	1	55	229
1	7	1	0	2	2	15	Trinh	R1-NC2		NC2	2	174	229
1	7	1	0	2	2	16	Hanna	PI1-NC2		NC2	1	92	232
1	7	1	0	2	2	16	Hanna	PI1-NC2		PI1	2	139	232
1	7	1	0	2	2	17	Bernie	NC1-R2		R2	1	5	196
1	7	1	0	2	2	17	Bernie	NC1-R2		NC1	2	190	196
1	7	1	0	2	2	18	Han	PI1-PI2		PI2	1	6	145
1	7	1	0	2	2	18	Han	PI1-PI2		PI1	2	139	145
1	7	1	0	2	2	19	Hanna	R1-PI2		PI2	1	0	237
1	7	1	0	2	2	19	Hanna	R1-PI2		R1	2	237	237
1	7	1	0	2	2	20	Anna	R1-NC1		NC1	1	0	0
1	7	1	0	2	2	20	Anna	R1-NC1		R1	2	0	0
1	7	1	0	2	2	21	Hanna	R2-NC2		NC2	1	45	233
1	7	1	0	2	2	21	Hanna	R2-NC2		R2	2	188	233
1	7	1	0	2	2	22	Trinh	R1-NC2		NC2	1	18	105
1	7	1	0	2	2	22	Trinh	R1-NC2		R1	2	85	105
1	7	1	0	2	2	23	Bernie	NC1-R2		NC1	1	6	94
1	7	1	0	2	2	23	Bernie	NC1-R2		R2	2	88	94
1	7	1	0	2	2	24	Anna	R1-NC1		R1	1	0	0
1	7	1	0	2	2	24	Anna	R1-NC1		NC1	2	0	0
1	7	1	0	2	2	25	Bernie	PI1-NC1		NC1	1	22	130
1	7	1	0	2	2	25	Bernie	PI1-NC1		PI1	2	108	130
1	7	1	0	2	2	26	Han	NC1-NC2		NC2	1	30	137
1	7	1	0	2	2	26	Han	NC1-NC2		NC1	2	105	137
1	7	1	0	2	2	27	Hanna	PI1-NC2		PI1	1	36	213
1	7	1	0	2	2	27	Hanna	PI1-NC2		NC2	2	177	213
1	7	1	0	2	2	28	Han	PI2-NC2		NC2	1	19	50
1	7	1	0	2	2	28	Han	PI2-NC2		PI2	2	31	50
1	7	1	0	2	2	29	Bernie	R1-PI1		PI1	1	7	51
1	7	1	0	2	2	29	Bernie	R1-PI1		R1	2	44	51
1	7	1	0	2	2	30	Trinh	R2-PI2		PI2	1	0	0
1	7	1	0	2	2	30	Trinh	R2-PI2		R2	2	0	0
1	7	1	0	3	2	1	Trinh	NC1-R2		NC1	1	71	237
1	7	1	0	3	2	1	Trinh	NC1-R2		R2	2	166	237
1	7	1	0	3	2	2	Hanna	PI1-PI2		PI1	1	80	214
1	7	1	0	3	2	2	Hanna	PI1-PI2		PI2	2	134	214
1	7	1	0	3	2	3	Anna	R1-PI1		PI1	1	148	232
1	7	1	0	3	2	3	Anna	R1-PI1		R1	2	84	232
1	7	1	0	3	2	4	Bernie	PI1-NC1		PI1	1	146	237
1	7	1	0	3	2	4	Bernie	PI1-NC1		NC1	2	91	237
1	7	1	0	3	2	5	Trinh	PI2-NC2		NC2	1	156	223
1	7	1	0	3	2	5	Trinh	PI2-NC2		PI2	2	67	223
1	7	1	0	3	2	6	Bernie	PI1-NC1		NC1	1	161	229
1	7	1	0	3	2	6	Bernie	PI1-NC1		PI1	2	68	229
1	7	1	0	3	2	7	Han	R2-NC2		R2	1	157	220
1	7	1	0	3	2	7	Han	R2-NC2		NC2	2	63	220
1	7	1	0	3	2	8	Bernie	R1-PI2		PI2	1	166	228
1	7	1	0	3	2	8	Bernie	R1-PI2		R1	2	62	228
1	7	1	0	3	2	9	Trinh	NC1-R2		NC1	1	166	227
1	7	1	0	3	2	9	Trinh	NC1-R2		R2	2	61	227
1	7	1	0	3	2	10	Bernie	R1-R2		R1	1	212	228
1	7	1	0	3	2	10	Bernie	R1-R2		R2	2	16	228
1	7	1	0	3	2	11	Han	R2-NC2		NC2	1	97	224
1	7	1	0	3	2	11	Han	R2-NC2		R2	2	127	224
1	7	1	0	3	2	12	Trinh	R1-NC1		R1	1	115	225
1	7	1	0	3	2	12	Trinh	R1-NC1		NC1	2	110	225
1	7	1	0	3	2	13	Bernie	PI1-R2		R2	1	137	234
1	7	1	0	3	2	13	Bernie	PI1-R2		PI1	2	97	234
1	7	1	0	3	2	14	Anna	NC1-NC2		NC2	1	166	226
1	7	1	0	3	2	14	Anna	NC1-NC2		NC1	2	60	226
1	7	1	0	3	2	15	Bernie	PI1-R2		PI1	1	192	237
1	7	1	0	3	2	15	Bernie	PI1-R2		R2	2	45	237
1	7	1	0	3	2	16	Hanna	R1-NC2		NC2	1	114	217
1	7	1	0	3	2	16	Hanna	R1-NC2		R1	2	103	217
1	7	1	0	3	2	17	Bernie	R1-PI2		R1	1	99	216
1	7	1	0	3	2	17	Bernie	R1-PI2		PI2	2	117	216
1	7	1	0	3	2	18	Trinh	PI2-NC2		PI2	1	195	214
1	7	1	0	3	2	18	Trinh	PI2-NC2		NC2	2	19	214
1	7	1	0	3	2	19	Bernie	NC1-PI2		NC1	1	109	138
1	7	1	0	3	2	19	Bernie	NC1-PI2		PI2	2	29	138
1	7	1	0	3	2	20	Anna	NC1-NC2		NC1	1	90	205
1	7	1	0	3	2	20	Anna	NC1-NC2		NC2	2	115	205
1	7	1	0	3	2	21	Bernie	NC1-PI2		PI2	1	155	223
1	7	1	0	3	2	21	Bernie	NC1-PI2		NC1	2	68	223
1	7	1	0	3	2	22	Hanna	PI1-PI2		PI2	1	117	227
1	7	1	0	3	2	22	Hanna	PI1-PI2		PI1	2	110	227
1	7	1	0	3	2	23	Bernie	R2-PI2		R2	1	71	233
1	7	1	0	3	2	23	Bernie	R2-PI2		PI2	2	162	233
1	7	1	0	3	2	24	Trinh	R1-NC1		NC1	1	81	217
1	7	1	0	3	2	24	Trinh	R1-NC1		R1	2	136	217
1	7	1	0	3	2	25	Hanna	R1-NC2		R1	1	129	225
1	7	1	0	3	2	25	Hanna	R1-NC2		NC2	2	96	225
1	7	1	0	3	2	26	Han	PI1-NC2		PI1	1	36	219
1	7	1	0	3	2	26	Han	PI1-NC2		NC2	2	183	219
1	7	1	0	3	2	27	Anna	R1-PI1		R1	1	194	200
1	7	1	0	3	2	27	Anna	R1-PI1		PI1	2	6	200
1	7	1	0	3	2	28	Bernie	R1-PI2		R1	1	66	77
1	7	1	0	3	2	28	Bernie	R1-PI2		PI2	2	11	77
1	7	1	0	3	2	29	Han	PI1-NC2		NC2	1	0	0
1	7	1	0	3	2	29	Han	PI1-NC2		PI1	2	0	0
1	7	1	0	3	2	30	Bernie	R1-R2		R2	1	0	96
1	7	1	0	3	2	30	Bernie	R1-R2		R1	2	96	96
1	7	2	0	1	2	1	Hanna	PI2-NC2		NC2	1	47	160
1	7	2	0	1	2	1	Hanna	PI2-NC2		PI2	2	110	160
1	7	2	0	1	2	2	Trinh	NC1-R2		NC1	1	41	139
1	7	2	0	1	2	2	Trinh	NC1-R2		R2	2	98	139
1	7	2	0	1	2	3	Hanna	R1-PI1		R1	1	181	232
1	7	2	0	1	2	3	Hanna	R1-PI1		PI1	2	51	232
1	7	2	0	1	2	4	Han	PI1-NC1		PI1	1	207	226
1	7	2	0	1	2	4	Han	PI1-NC1		NC1	2	19	226
1	7	2	0	1	2	5	Hanna	R2-NC2		R2	1	228	239
1	7	2	0	1	2	5	Hanna	R2-NC2		NC2	2	11	239
1	7	2	0	1	2	6	Anna	R1-PI2		R1	1	152	213
1	7	2	0	1	2	6	Anna	R1-PI2		PI2	2	61	213
1	7	2	0	1	2	7	Han	PI1-NC1		NC1	1	121	207
1	7	2	0	1	2	7	Han	PI1-NC1		PI1	2	86	207
1	7	2	0	1	2	8	Trinh	NC1-R2		R2	1	236	246
1	7	2	0	1	2	8	Trinh	NC1-R2		NC1	2	6	246
1	7	2	0	1	2	9	Anna	R1-PI2		PI2	1	62	164
1	7	2	0	1	2	9	Anna	R1-PI2		R1	2	100	164
1	7	2	0	1	2	10	Trinh	R1-R2		R2	1	193	227
1	7	2	0	1	2	10	Trinh	R1-R2		R1	2	34	227
1	7	2	0	1	2	11	Hanna	R2-NC2		NC2	1	53	226
1	7	2	0	1	2	11	Hanna	R2-NC2		R2	2	173	226
1	7	2	0	1	2	12	Han	R1-NC1		R1	1	195	227
1	7	2	0	1	2	12	Han	R1-NC1		NC1	2	29	227
1	7	2	0	1	2	13	Trinh	PI1-R2		PI1	1	13	198
1	7	2	0	1	2	13	Trinh	PI1-R2		R2	2	183	198
1	7	2	0	1	2	14	Anna	R1-NC2		NC2	1	61	239
1	7	2	0	1	2	14	Anna	R1-NC2		R1	2	178	239
1	7	2	0	1	2	15	Hanna	NC1-NC2		NC1	1	99	195
1	7	2	0	1	2	15	Hanna	NC1-NC2		NC2	2	80	195
1	7	2	0	1	2	16	Trinh	PI1-R2		R2	1	214	238
1	7	2	0	1	2	16	Trinh	PI1-R2		PI1	2	23	238
1	7	2	0	1	2	17	Han	PI1-PI2		PI2	1	90	190
1	7	2	0	1	2	17	Han	PI1-PI2		PI1	2	69	190
1	7	2	0	1	2	18	Anna	PI1-NC2		NC2	1	18	229
1	7	2	0	1	2	18	Anna	PI1-NC2		PI1	2	87	229
1	7	2	0	1	2	19	Hanna	NC1-NC2		NC2	1	71	152
1	7	2	0	1	2	19	Hanna	NC1-NC2		NC1	2	31	152
1	7	2	0	1	2	20	Anna	NC1-PI2		NC1	1	115	219
1	7	2	0	1	2	20	Anna	NC1-PI2		PI2	2	104	219
1	7	2	0	1	2	21	Han	PI1-PI2		PI1	1	88	231
1	7	2	0	1	2	21	Han	PI1-PI2		PI2	2	116	231
1	7	2	0	1	2	22	Han	R2-PI2		R2	1	110	243
1	7	2	0	1	2	22	Han	R2-PI2		PI2	2	133	243
1	7	2	0	1	2	23	Hanna	PI2-NC2		PI2	1	89	126
1	7	2	0	1	2	23	Hanna	PI2-NC2		NC2	2	27	126
1	7	2	0	1	2	24	Han	R1-NC1		NC1	1	0	205
1	7	2	0	1	2	24	Han	R1-NC1		R1	2	204	205
1	7	2	0	1	2	25	Trinh	R1-R2		R1	1	108	164
1	7	2	0	1	2	25	Trinh	R1-R2		R2	2	56	164
1	7	2	0	1	2	26	Anna	NC1-PI2		PI2	1	131	186
1	7	2	0	1	2	26	Anna	NC1-PI2		NC1	2	55	186
1	7	2	0	1	2	27	Hanna	R1-PI1		PI1	1	56	189
1	7	2	0	1	2	27	Hanna	R1-PI1		R1	2	128	189
1	7	2	0	1	2	28	Anna	PI1-NC2		PI1	1	95	190
1	7	2	0	1	2	28	Anna	PI1-NC2		NC1	2	95	190
1	7	2	0	1	2	29	Han	R2-PI2		PI2	1	36	230
1	7	2	0	1	2	29	Han	R2-PI2		R2	2	194	230
1	7	2	0	1	2	30	Anna	R1-NC2		NC2	1	36	201
1	7	2	0	1	2	30	Anna	R1-NC2		R1	2	165	201
1	7	2	0	2	2	1	Anna	NC1-R2		R2	1	164	213
1	7	2	0	2	2	1	Anna	NC1-R2		NC1	2	49	213
1	7	2	0	2	2	2	Han	PI2-NC2		PI2	1	160	211
1	7	2	0	2	2	2	Han	PI2-NC2		NC2	2	51	211
1	7	2	0	2	2	3	Bernie	R1-PI1		R1	1	195	218
1	7	2	0	2	2	3	Bernie	R1-PI1		PI1	2	20	218
1	7	2	0	2	2	4	Hanna	R1-PI2		R1	1	195	218
1	7	2	0	2	2	4	Hanna	R1-PI2		PI2	2	23	218
1	7	2	0	2	2	5	Trinh	R1-R2		R1	1	122	219
1	7	2	0	2	2	5	Trinh	R1-R2		R2	2	96	219
1	7	2	0	2	2	6	Anna	NC1-R2		NC1	1	39	218
1	7	2	0	2	2	6	Anna	NC1-R2		R2	2	179	218
1	7	2	0	2	2	7	Trinh	R1-R2		R2	1	93	212
1	7	2	0	2	2	7	Trinh	R1-R2		R1	2	119	212
1	7	2	0	2	2	8	Hanna	R2-NC2		R2	1	188	223
1	7	2	0	2	2	8	Hanna	R2-NC2		NC2	2	35	223
1	7	2	0	2	2	9	Trinh	R2-PI2		R2	1	224	235
1	7	2	0	2	2	9	Trinh	R2-PI2		PI2	2	11	235
1	7	2	0	2	2	10	Anna	PI1-R2		R2	1	189	221
1	7	2	0	2	2	10	Anna	PI1-R2		PI1	2	32	221
1	7	2	0	2	2	11	Han	NC1-NC2		NC1	1	90	190
1	7	2	0	2	2	11	Han	NC1-NC2		NC2	2	100	190
1	7	2	0	2	2	12	Anna	PI1-R2		PI1	1	60	231
1	7	2	0	2	2	12	Anna	PI1-R2		R2	2	168	231
1	7	2	0	2	2	13	Han	PI1-PI2		PI1	1	66	210
1	7	2	0	2	2	13	Han	PI1-PI2		PI2	2	143	210
1	7	2	0	2	2	14	Bernie	PI1-NC1		PI1	1	31	103
1	7	2	0	2	2	14	Bernie	PI1-NC1		NC1	2	51	103
1	7	2	0	2	2	15	Trinh	R1-NC2		R1	1	108	232
1	7	2	0	2	2	15	Trinh	R1-NC2		NC2	2	32	232
1	7	2	0	2	2	16	Hanna	PI1-NC2		NC2	1	49	86
1	7	2	0	2	2	16	Hanna	PI1-NC2		PI1	2	32	86
1	7	2	0	2	2	17	Bernie	NC1-R2		R2	1	147	229
1	7	2	0	2	2	17	Bernie	NC1-R2		NC1	2	77	229
1	7	2	0	2	2	18	Han	PI1-PI2		PI2	1	83	155
1	7	2	0	2	2	18	Han	PI1-PI2		PI1	2	72	155
1	7	2	0	2	2	19	Hanna	R1-PI2		PI2	1	50	210
1	7	2	0	2	2	19	Hanna	R1-PI2		R1	2	160	210
1	7	2	0	2	2	20	Anna	R1-NC1		NC1	1	29	218
1	7	2	0	2	2	20	Anna	R1-NC1		R1	2	188	218
1	7	2	0	2	2	21	Hanna	R2-NC2		NC2	1	29	214
1	7	2	0	2	2	21	Hanna	R2-NC2		R2	2	185	214
1	7	2	0	2	2	22	Trinh	R1-NC2		NC2	1	10	107
1	7	2	0	2	2	22	Trinh	R1-NC2		R1	2	97	107
1	7	2	0	2	2	23	Bernie	NC1-R2		NC1	1	39	218
1	7	2	0	2	2	23	Bernie	NC1-R2		R2	2	178	218
1	7	2	0	2	2	24	Anna	R1-NC1		R1	1	191	230
1	7	2	0	2	2	24	Anna	R1-NC1		NC1	2	38	230
1	7	2	0	2	2	25	Bernie	PI1-NC1		NC1	1	97	177
1	7	2	0	2	2	25	Bernie	PI1-NC1		PI1	2	40	177
1	7	2	0	2	2	26	Han	NC1-NC2		NC2	1	116	154
1	7	2	0	2	2	26	Han	NC1-NC2		NC1	2	36	154
1	7	2	0	2	2	27	Hanna	PI1-NC2		PI1	1	0	206
1	7	2	0	2	2	27	Hanna	PI1-NC2		NC2	2	179	206
1	7	2	0	2	2	28	Han	PI2-NC2		NC2	1	41	128
1	7	2	0	2	2	28	Han	PI2-NC2		PI2	2	86	128
1	7	2	0	2	2	29	Bernie	R1-PI1		PI1	1	25	219
1	7	2	0	2	2	29	Bernie	R1-PI1		R1	2	194	219
1	7	2	0	2	2	30	Trinh	R2-PI2		PI2	1	0	195
1	7	2	0	2	2	30	Trinh	R2-PI2		R2	2	195	195
1	7	2	0	3	2	1	Trinh	NC1-R2		NC1	1	70	181
1	7	2	0	3	2	1	Trinh	NC1-R2		R2	2	111	181
1	7	2	0	3	2	2	Hanna	PI1-PI2		PI1	1	147	216
1	7	2	0	3	2	2	Hanna	PI1-PI2		PI2	2	69	216
1	7	2	0	3	2	3	Anna	R1-PI1		PI1	1	119	215
1	7	2	0	3	2	3	Anna	R1-PI1		R1	2	94	215
1	7	2	0	3	2	4	Bernie	PI1-NC1		PI1	1	216	229
1	7	2	0	3	2	4	Bernie	PI1-NC1		NC1	2	13	229
1	7	2	0	3	2	5	Trinh	PI2-NC2		NC2	1	95	199
1	7	2	0	3	2	5	Trinh	PI2-NC2		PI2	2	104	199
1	7	2	0	3	2	6	Bernie	PI1-NC1		NC1	1	39	204
1	7	2	0	3	2	6	Bernie	PI1-NC1		PI1	2	165	204
1	7	2	0	3	2	7	Han	R2-NC2		R2	1	112	229
1	7	2	0	3	2	7	Han	R2-NC2		NC2	2	116	229
1	7	2	0	3	2	8	Bernie	R1-PI2		PI2	1	81	225
1	7	2	0	3	2	8	Bernie	R1-PI2		R1	2	144	225
1	7	2	0	3	2	9	Trinh	NC1-R2		NC1	1	11	178
1	7	2	0	3	2	9	Trinh	NC1-R2		R2	2	167	178
1	7	2	0	3	2	10	Bernie	R1-R2		R1	1	74	224
1	7	2	0	3	2	10	Bernie	R1-R2		R2	2	150	224
1	7	2	0	3	2	11	Han	R2-NC2		NC2	1	16	226
1	7	2	0	3	2	11	Han	R2-NC2		R2	2	210	226
1	7	2	0	3	2	12	Trinh	R1-NC1		R1	1	197	238
1	7	2	0	3	2	12	Trinh	R1-NC1		NC1	2	41	238
1	7	2	0	3	2	13	Bernie	PI1-R2		R2	1	176	232
1	7	2	0	3	2	13	Bernie	PI1-R2		PI1	2	56	232
1	7	2	0	3	2	14	Anna	NC1-NC2		NC2	1	164	212
1	7	2	0	3	2	14	Anna	NC1-NC2		NC1	2	47	212
1	7	2	0	3	2	15	Bernie	PI1-R2		PI1	1	138	224
1	7	2	0	3	2	15	Bernie	PI1-R2		R2	2	86	224
1	7	2	0	3	2	16	Hanna	R1-NC2		NC2	1	35	207
1	7	2	0	3	2	16	Hanna	R1-NC2		R1	2	171	207
1	7	2	0	3	2	17	Bernie	R1-PI2		R1	1	159	220
1	7	2	0	3	2	17	Bernie	R1-PI2		PI2	2	61	220
1	7	2	0	3	2	18	Trinh	PI2-NC2		PI2	1	111	244
1	7	2	0	3	2	18	Trinh	PI2-NC2		NC2	2	133	244
1	7	2	0	3	2	19	Bernie	NC1-PI2		NC1	1	35	171
1	7	2	0	3	2	19	Bernie	NC1-PI2		PI2	2	136	171
1	7	2	0	3	2	20	Anna	NC1-NC2		NC1	1	50	182
1	7	2	0	3	2	20	Anna	NC1-NC2		NC2	2	129	182
1	7	2	0	3	2	21	Bernie	NC1-PI2		PI2	1	131	204
1	7	2	0	3	2	21	Bernie	NC1-PI2		NC1	2	71	204
1	7	2	0	3	2	22	Hanna	PI1-PI2		PI2	1	60	218
1	7	2	0	3	2	22	Hanna	PI1-PI2		PI1	2	154	218
1	7	2	0	3	2	23	Bernie	R2-PI2		R2	1	83	226
1	7	2	0	3	2	23	Bernie	R2-PI2		PI2	2	143	226
1	7	2	0	3	2	24	Trinh	R1-NC1		NC1	1	64	217
1	7	2	0	3	2	24	Trinh	R1-NC1		R1	2	153	217
1	7	2	0	3	2	25	Hanna	R1-NC2		R1	1	162	213
1	7	2	0	3	2	25	Hanna	R1-NC2		NC2	2	51	213
1	7	2	0	3	2	26	Han	PI1-NC2		PI1	1	119	208
1	7	2	0	3	2	26	Han	PI1-NC2		NC2	2	89	208
1	7	2	0	3	2	27	Anna	R1-PI1		R1	1	206	222
1	7	2	0	3	2	27	Anna	R1-PI1		PI1	2	16	222
1	7	2	0	3	2	28	Bernie	R1-PI2		R1	1	186	220
1	7	2	0	3	2	28	Bernie	R1-PI2		PI2	2	32	220
1	7	2	0	3	2	29	Han	PI1-NC2		NC2	1	196	227
1	7	2	0	3	2	29	Han	PI1-NC2		PI1	2	31	227
1	7	2	0	3	2	30	Bernie	R1-R2		R2	1	194	229
1	7	2	0	3	2	30	Bernie	R1-R2		R1	2	35	229
1	9	1	1	1	1	1	Hanna	R1-PI1		R1	1	218	232
1	9	1	1	1	1	1	Hanna	R1-PI1		PI1	2	14	232
1	9	1	1	1	1	2	Trinh	NC1-R2		NC1	1	136	217
1	9	1	1	1	1	2	Trinh	NC1-R2		R2	2	79	217
1	9	1	1	1	1	3	Hanna	PI2-NC2		NC2	1	125	225
1	9	1	1	1	1	3	Hanna	PI2-NC2		PI2	2	99	225
1	9	1	1	1	1	4	Anna	NC1-PI2		PI2	1	107	210
1	9	1	1	1	1	4	Anna	NC1-PI2		NC1	2	103	210
1	9	1	1	1	1	5	Hanna	NC1-NC2		NC2	1	120	232
1	9	1	1	1	1	5	Hanna	NC1-NC2		NC1	2	112	232
1	9	1	1	1	1	6	Anna	PI1-NC2		PI1	1	180	219
1	9	1	1	1	1	6	Anna	PI1-NC2		NC2	2	39	219
1	9	1	1	1	1	7	Han	PI1-NC1		PI1	1	168	227
1	9	1	1	1	1	7	Han	PI1-NC1		NC1	2	58	227
1	9	1	1	1	1	8	Anna	PI1-NC2		NC2	1	110	210
1	9	1	1	1	1	8	Anna	PI1-NC2		PI1	2	100	210
1	9	1	1	1	1	9	Han	R1-NC1		NC1	1	115	221
1	9	1	1	1	1	9	Han	R1-NC1		R1	2	106	221
1	9	1	1	1	1	10	Anna	R1-PI2		PI2	1	87	172
1	9	1	1	1	1	10	Anna	R1-PI2		R1	2	85	172
1	9	1	1	1	1	11	Han	R1-NC1		R1	1	185	235
1	9	1	1	1	1	11	Han	R1-NC1		NC1	2	50	235
1	9	1	1	1	1	12	Anna	R1-PI2		R1	1	186	227
1	9	1	1	1	1	12	Anna	R1-PI2		PI2	2	41	227
1	9	1	1	1	1	13	Trinh	R1-R2		R1	1	99	214
1	9	1	1	1	1	13	Trinh	R1-R2		R2	2	113	214
1	9	1	1	1	1	14	Han	R2-PI2		R2	1	173	222
1	9	1	1	1	1	14	Han	R2-PI2		PI2	2	49	222
1	9	1	1	1	1	15	Trinh	R1-R2		R2	1	142	228
1	9	1	1	1	1	15	Trinh	R1-R2		R1	2	86	228
1	9	1	1	1	1	16	Anna	NC1-PI2		NC1	1	115	227
1	9	1	1	1	1	16	Anna	NC1-PI2		PI2	2	110	227
1	9	1	1	1	1	17	Trinh	PI1-R2		PI1	1	170	203
1	9	1	1	1	1	17	Trinh	PI1-R2		R2	2	33	203
1	9	1	1	1	1	18	Hanna	NC1-NC2		NC2	1	102	170
1	9	1	1	1	1	18	Hanna	NC1-NC2		NC1	2	68	170
1	9	1	1	1	1	19	Han	PI1-PI2		PI2	1	85	98
1	9	1	1	1	1	19	Han	PI1-PI2		PI1	2	13	98
1	9	1	1	1	1	20	Hanna	R1-PI1		PI1	1	101	231
1	9	1	1	1	1	20	Hanna	R1-PI1		R1	2	121	231
1	9	1	1	1	1	21	Han	R2-PI2		PI2	1	152	235
1	9	1	1	1	1	21	Han	R2-PI2		R2	2	83	235
1	9	1	1	1	1	22	Hanna	R2-NC2		NC2	1	82	222
1	9	1	1	1	1	22	Hanna	R2-NC2		R2	2	134	222
1	9	1	1	1	1	23	Anna	R1-NC2		NC2	1	132	215
1	9	1	1	1	1	23	Anna	R1-NC2		R1	2	83	215
1	9	1	1	1	1	24	Han	PI1-NC1		NC1	1	24	24
1	9	1	1	1	1	24	Han	PI1-NC1		PI1	2	0	24
1	9	1	1	1	1	25	Hanna	PI2-NC2		PI2	1	175	219
1	9	1	1	1	1	25	Hanna	PI2-NC2		NC2	2	44	219
1	9	1	1	1	1	26	Trinh	PI1-R2		R2	1	200	242
1	9	1	1	1	1	26	Trinh	PI1-R2		PI1	2	42	242
1	9	1	1	1	1	27	Trinh	NC1-R2		R2	1	136	173
1	9	1	1	1	1	27	Trinh	NC1-R2		NC1	2	37	173
1	9	1	1	1	1	28	Han	PI1-PI2		PI1	1	175	238
1	9	1	1	1	1	28	Han	PI1-PI2		PI2	2	63	238
1	9	1	1	1	1	29	Anna	R1-NC2		R1	1	177	177
1	9	1	1	1	1	29	Anna	R1-NC2		NC2	2	0	177
1	9	1	1	1	1	30	Hanna	R2-NC2		NC2	1	111	235
1	9	1	1	1	1	30	Hanna	R2-NC2		R2	2	118	235
1	9	1	1	2	1	1	Bernie	R1-PI1		PI1	1	116	223
1	9	1	1	2	1	1	Bernie	R1-PI1		R1	2	105	223
1	9	1	1	2	1	2	Anna	NC1-R2		R2	1	135	238
1	9	1	1	2	1	2	Anna	NC1-R2		NC1	2	103	238
1	9	1	1	2	1	3	Han	PI2-NC2		NC2	1	108	233
1	9	1	1	2	1	3	Han	PI2-NC2		PI2	2	125	233
1	9	1	1	2	1	4	Bernie	NC1-R2		NC1	1	83	230
1	9	1	1	2	1	4	Bernie	NC1-R2		R2	2	147	230
1	9	1	1	2	1	5	Han	NC1-NC2		NC1	1	188	226
1	9	1	1	2	1	5	Han	NC1-NC2		NC2	2	38	226
1	9	1	1	2	1	6	Trinh	R1-R2		R2	1	117	231
1	9	1	1	2	1	6	Trinh	R1-R2		R1	2	114	231
1	9	1	1	2	1	7	Hanna	PI1-NC2		PI1	1	150	228
1	9	1	1	2	1	7	Hanna	PI1-NC2		NC2	2	78	228
1	9	1	1	2	1	8	Bernie	R1-PI1		R1	1	231	231
1	9	1	1	2	1	8	Bernie	R1-PI1		PI1	2	0	231
1	9	1	1	2	1	9	Hanna	PI1-NC2		NC2	1	165	235
1	9	1	1	2	1	9	Hanna	PI1-NC2		PI1	2	70	235
1	9	1	1	2	1	10	Anna	R1-NC1		NC1	1	222	238
1	9	1	1	2	1	10	Anna	R1-NC1		R1	2	16	238
1	9	1	1	2	1	11	Han	PI1-PI2		PI2	1	153	221
1	9	1	1	2	1	11	Han	PI1-PI2		PI1	2	68	221
1	9	1	1	2	1	12	Anna	PI1-R2		PI1	1	176	236
1	9	1	1	2	1	12	Anna	PI1-R2		R2	2	60	236
1	9	1	1	2	1	13	Hanna	R1-PI2		PI2	1	158	226
1	9	1	1	2	1	13	Hanna	R1-PI2		R1	2	68	226
1	9	1	1	2	1	14	Anna	R1-NC1		R1	1	235	235
1	9	1	1	2	1	14	Anna	R1-NC1		NC1	2	0	235
1	9	1	1	2	1	15	Hanna	R1-PI2		R1	1	114	231
1	9	1	1	2	1	15	Hanna	R1-PI2		PI2	2	117	231
1	9	1	1	2	1	16	Trinh	R1-R2		R1	1	215	233
1	9	1	1	2	1	16	Trinh	R1-R2		R2	2	18	233
1	9	1	1	2	1	17	Bernie	NC1-R2		R2	1	231	246
1	9	1	1	2	1	17	Bernie	NC1-R2		NC1	2	15	246
1	9	1	1	2	1	18	Anna	NC1-R2		NC1	1	147	228
