time	a	b
140	7741	7991
101	8373	8629
116	8373	8629
74	9032	9281
148	9032	9281
143	9673	9922
78	9673	9922
92	10310	10560
119	10310	10560
185	10953	11203
22	10953	11203
92	11615	11865
77	11615	11865
61	12266	12516
148	12266	12516
38	12902	13151
170	12902	13151
45	13547	13797
174	13547	13797
25	14204	14319
64	14204	14319
11	14712	14969
203	14712	14969
91	15361	15611
62	15361	15611
83	16002	16252
131	16002	16252
131	16639	16889
78	16639	16889
81	17290	17542
139	17290	17542
34	17932	18182
174	17932	18182
51	18569	18819
159	18569	18819
34	19199	19449
167	19199	19449
65	303	553
158	303	553
61	959	1208
154	959	1208
83	1748	2003
138	1748	2003
121	2404	2656
101	2404	2656
61	3067	3316
148	3067	3316
73	3718	3967
137	3718	3967
158	4379	4628
66	4379	4628
76	5138	5387
135	5138	5387
45	5842	6091
169	5842	6091
140	6540	6789
75	6540	6789
54	7181	7431
168	7181	7431
183	7872	8121
37	7872	8121
142	8525	8774
83	8525	8774
166	9174	9423
53	9174	9423
138	9824	10073
71	9824	10073
71	10559	10811
158	10559	10811
144	11208	11457
69	11208	11457
204	11884	12133
35	11884	12133
95	12548	12733
66	12548	12733
138	13148	13398
80	13148	13398
131	13831	14080
90	13831	14080
180	14507	14756
37	14507	14756
129	15211	15462
82	15211	15462
65	15879	16131
172	15879	16131
207	16557	16808
13	16557	16808
114	17217	17467
105	17217	17467
158	17884	18134
74	17884	18134
220	18578	18828
0	18578	18828
126	19217	19466
92	19217	19466
54	19882	20134
165	19882	20134
215	397	648
17	397	648
3	1052	1303
218	1052	1303
138	1696	1946
86	1696	1946
125	2364	2614
98	2364	2614
21	3057	3306
65	3057	3306
32	3711	3960
152	3711	3960
118	4355	4605
8	4355	4605
55	4992	5242
27	4992	5242
0	5654	5904
198	5654	5904
182	6294	6489
0	6294	6489
205	6904	7154
26	6904	7154
7	7821	8073
117	7821	8073
73	8811	9062
92	8811	9062
31	9842	10093
113	9842	10093
220	10515	10766
0	10515	10766
107	11183	11434
84	11183	11434
27	11848	12098
183	11848	12098
0	12522	12777
0	12522	12777
116	13211	13461
0	13211	13461
182	13890	14141
33	13890	14141
33	14561	14811
57	14561	14811
136	15210	15461
82	15210	15461
109	15948	16198
122	15948	16198
16	16624	16874
44	16624	16874
0	17271	17521
0	17271	17521
0	17993	18243
0	17993	18243
0	18718	18969
0	18718	18969
0	19382	19632
0	19382	19632
0	20071	20320
0	20071	20320
141	20730	20979
89	20730	20979
0	315	566
230	315	566
172	978	1226
53	978	1226
0	1634	1884
225	1634	1884
0	2289	2539
228	2289	2539
94	2961	3211
123	2961	3211
164	3686	3940
0	3686	3940
142	4373	4623
80	4373	4623
38	5037	5285
157	5037	5285
0	5719	5969
234	5719	5969
61	6378	6629
127	6378	6629
52	7240	7490
59	7240	7490
0	7997	8248
0	7997	8248
0	8660	8908
157	8660	8908
120	9309	9558
61	9309	9558
185	9965	10214
42	9965	10214
0	10635	10886
197	10635	10886
151	11321	11578
45	11321	11578
100	12016	12270
60	12016	12270
159	12743	12999
70	12743	12999
76	13410	13660
144	13410	13660
96	14068	14319
117	14068	14319
69	14720	14968
156	14720	14968
149	15489	15740
29	15489	15740
29	16173	16290
73	16173	16290
175	16734	16984
35	16734	16984
135	17414	17665
84	17414	17665
3	18073	18191
73	18073	18191
100	18649	18899
108	18649	18899
178	19312	19563
44	19312	19563
0	20191	20441
9	20191	20441
45	410	663
168	410	663
143	1093	1342
82	1093	1342
164	1755	2005
62	1755	2005
148	2435	2685
79	2435	2685
75	3106	3356
154	3106	3356
4	3767	4018
236	3767	4018
18	4448	4699
217	4448	4699
50	5217	5468
161	5217	5468
70	5872	6122
157	5872	6122
87	6544	6729
76	6544	6729
113	7010	7260
109	7010	7260
111	7771	8021
43	7771	8021
144	8428	8679
82	8428	8679
15	9177	9428
221	9177	9428
89	9826	10076
90	9826	10076
222	10496	10746
0	10496	10746
136	11153	11405
99	11153	11405
160	11833	12083
65	11833	12083
47	12497	12748
167	12497	12748
196	13170	13421
31	13170	13421
176	13844	14112
56	13844	14112
138	14532	14782
87	14532	14782
27	15298	15548
55	15298	15548
169	15976	16227
34	15976	16227
104	16658	16908
126	16658	16908
141	17328	17578
79	17328	17578
128	18003	18254
94	18003	18254
194	18665	18915
36	18665	18915
222	19326	19576
2	19326	19576
111	20025	20274
116	20025	20274
105	310	560
57	310	560
64	998	1247
147	998	1247
63	1900	2148
118	1900	2148
105	2541	2790
114	2541	2790
115	3239	3491
101	3239	3491
196	3896	4148
41	3896	4148
169	4548	4798
47	4548	4798
67	5204	5454
150	5204	5454
28	5867	6116
200	5867	6116
111	6518	6712
52	6518	6712
182	7129	7378
30	7129	7378
154	7849	8100
64	7849	8100
135	8499	8748
70	8499	8748
134	9150	9402
79	9150	9402
139	9855	10105
80	9855	10105
36	10522	10772
174	10522	10772
48	11191	11443
170	11191	11443
106	11842	12093
92	11842	12093
82	12505	12754
138	12505	12754
154	13169	13418
71	13169	13418
95	13827	14076
114	13827	14076
24	14476	14726
201	14476	14726
94	15133	15381
126	15133	15381
55	15794	16044
163	15794	16044
135	16433	16684
80	16433	16684
131	17154	17403
78	17154	17403
152	17881	18132
63	17881	18132
68	18568	18817
141	18568	18817
181	19214	19466
37	19214	19466
74	19877	20126
169	19877	20126
133	329	578
80	329	578
197	986	1236
29	986	1236
89	1669	1918
120	1669	1918
47	2347	2596
174	2347	2596
48	3081	3331
182	3081	3331
76	3834	4084
129	3834	4084
122	4822	5071
80	4822	5071
119	5474	5723
92	5474	5723
69	6173	6422
148	6173	6422
64	6825	7075
155	6825	7075
104	7489	7738
106	7489	7738
68	8188	8440
151	8188	8440
48	8854	9104
175	8854	9104
178	9532	9781
49	9532	9781
189	10220	10470
37	10220	10470
81	10886	11135
130	10886	11135
187	11550	11800
42	11550	11800
62	12250	12500
155	12250	12500
55	12910	13159
143	12910	13159
63	13569	13819
143	13569	13819
59	14225	14475
157	14225	14475
37	14872	15122
191	14872	15122
184	15587	15837
48	15587	15837
20	16248	16363
77	16248	16363
171	16769	17019
31	16769	17019
116	17414	17664
84	17414	17664
24	18070	18186
72	18070	18186
85	18589	18838
139	18589	18838
132	19234	19486
93	19234	19486
196	20074	20324
31	20074	20324
73	357	606
110	357	606
199	1037	1288
29	1037	1288
204	1717	1969
20	1717	1969
117	2456	2706
76	2456	2706
100	3119	3370
96	3119	3370
40	3771	4020
189	3771	4020
145	4426	4675
57	4426	4675
117	5120	5369
94	5120	5369
36	5785	6036
193	5785	6036
76	6546	6732
83	6546	6732
108	6988	7238
98	6988	7238
87	7719	7968
122	7719	7968
151	8415	8663
72	8415	8663
130	9099	9349
72	9099	9349
61	9776	10027
158	9776	10027
189	10474	10729
33	10474	10729
107	11135	11384
102	11135	11384
117	11804	12053
97	11804	12053
92	12503	12753
134	12503	12753
137	13172	13423
84	13172	13423
58	13846	14131
169	13846	14131
147	14600	14849
74	14600	14849
146	15282	15531
75	15282	15531
137	15931	16181
77	15931	16181
64	16601	16852
138	16601	16852
100	17296	17546
97	17296	17546
143	17963	18212
52	17963	18212
84	18649	18899
124	18649	18899
140	19300	19552
53	19300	19552
163	19975	20226
59	19975	20226
77	304	553
20	304	553
203	926	1175
0	926	1175
111	1555	1804
82	1555	1804
180	2188	2437
49	2188	2437
151	2827	3077
68	2827	3077
19	3459	3708
20	3459	3708
148	4101	4350
47	4101	4350
91	4744	4994
143	4744	4994
0	5391	5641
135	5391	5641
33	6043	6294
160	6043	6294
170	6689	6939
21	6689	6939
94	7393	7643
132	7393	7643
0	8037	8287
0	8037	8287
76	9382	9635
163	9382	9635
151	10038	10288
0	10038	10288
146	10690	10942
65	10690	10942
100	11344	11596
86	11344	11596
78	11992	12242
140	11992	12242
7	12666	12916
14	12666	12916
119	13304	13553
111	13304	13553
137	13964	14214
95	13964	14214
28	14644	14894
169	14644	14894
116	15361	15610
115	15361	15610
101	16382	16631
134	16382	16631
29	17068	17318
96	17068	17318
15	17717	17967
223	17717	17967
60	18407	18657
37	18407	18657
68	19040	19235
114	19040	19235
67	19650	19900
137	19650	19900
18	20291	20541
203	20291	20541
150	296	547
86	296	547
152	937	1188
78	937	1188
103	1580	1831
124	1580	1831
13	2242	2493
175	2242	2493
68	2876	3126
151	2876	3126
77	3532	3782
137	3532	3782
151	4159	4409
77	4159	4409
211	4808	5058
0	4808	5058
14	5450	5700
212	5450	5700
125	6098	6354
102	6098	6354
0	6732	6981
188	6732	6981
101	7432	7682
132	7432	7682
0	8066	8316
0	8066	8316
75	8729	8978
103	8729	8978
45	9381	9497
60	9381	9497
67	9897	10145
0	9897	10145
0	10602	10853
63	10602	10853
32	11268	11520
195	11268	11520
120	11938	12187
91	11938	12187
191	12611	12860
48	12611	12860
162	13293	13544
19	13293	13544
26	13957	14209
211	13957	14209
91	14661	14910
133	14661	14910
0	15373	15621
209	15373	15621
8	16008	16258
213	16008	16258
10	16671	16920
0	16671	16920
188	17321	17570
30	17321	17570
63	17982	18231
153	17982	18231
190	18619	18869
50	18619	18869
135	19252	19501
95	19252	19501
68	316	565
144	316	565
134	954	1203
98	954	1203
41	1583	1840
199	1583	1840
64	2222	2471
164	2222	2471
139	2970	3220
93	2970	3220
128	3604	3853
95	3604	3853
67	4245	4494
159	4245	4494
110	4905	5155
109	4905	5155
109	5539	5788
112	5539	5788
91	6177	6428
126	6177	6428
0	6954	7204
62	6954	7204
0	7725	7973
239	7725	7973
171	8349	8599
45	8349	8599
0	8989	9238
235	8989	9238
28	9645	9894
198	9645	9894
21	10295	10544
213	10295	10544
0	11022	11271
74	11022	11271
112	11789	12038
125	11789	12038
51	13974	14224
123	13974	14224
174	14614	14864
57	14614	14864
0	15292	15544
104	15292	15544
31	16273	16521
170	16273	16521
0	16971	17158
164	16971	17158
86	17574	17824
20	17574	17824
67	18219	18469
37	18219	18469
51	18871	19120
183	18871	19120
128	19500	19750
103	19500	19750
0	20150	20400
0	20150	20400
0	21164	21415
223	21164	21415
0	21810	22060
235	21810	22060
191	289	538
36	289	538
193	927	1177
40	927	1177
130	1550	1802
97	1550	1802
210	2189	2438
24	2189	2438
213	2829	3079
10	2829	3079
0	3476	3726
220	3476	3726
136	4119	4369
92	4119	4369
144	4773	5022
73	4773	5022
32	5418	5667
177	5418	5667
146	6064	6315
73	6064	6315
93	6712	6967
127	6712	6967
207	7388	7640
23	7388	7640
39	8119	8368
183	8119	8368
137	8757	9006
75	8757	9006
223	9397	9649
14	9397	9649
147	10203	10452
71	10203	10452
46	10851	11101
182	10851	11101
141	11492	11741
71	11492	11741
75	12139	12388
139	12139	12388
121	12791	13040
84	12791	13040
37	13420	13670
168	13420	13670
43	14059	14308
170	14059	14308
158	14741	14990
66	14741	14990
91	15390	15640
122	15390	15640
36	16038	16288
172	16038	16288
35	16683	16934
166	16683	16934
118	17332	17583
101	17332	17583
95	17969	18166
81	17969	18166
141	18574	18829
87	18574	18829
132	19238	19488
95	19238	19488
168	301	551
52	301	551
106	946	1196
121	946	1196
100	1586	1836
119	1586	1836
80	2234	2484
148	2234	2484
203	2879	3129
16	2879	3129
179	3532	3781
25	3532	3781
90	4184	4433
105	4184	4433
148	4826	5075
62	4826	5075
54	5464	5716
172	5464	5716
185	6122	6372
29	6122	6372
16	6773	7022
186	6773	7022
80	7457	7709
141	7457	7709
183	8151	8402
38	8151	8402
36	8791	9040
178	8791	9040
32	9431	9547
74	9431	9547
87	9989	10238
130	9989	10238
119	10633	10882
97	10633	10882
133	11319	11568
86	11319	11568
71	11996	12245
141	11996	12245
175	12672	12922
42	12672	12922
85	13311	13560
120	13311	13560
132	14156	14406
79	14156	14406
125	14850	15099
94	14850	15099
39	15513	15763
174	15513	15763
21	16155	16405
200	16155	16405
152	16861	17110
46	16861	17110
175	17520	17769
40	17520	17769
72	18176	18425
140	18176	18425
144	18979	19228
74	18979	19228
73	19630	19880
124	19630	19880
211	294	543
17	294	543
218	948	1198
0	948	1198
45	1597	1847
170	1597	1847
212	2287	2536
11	2287	2536
197	2932	3181
26	2932	3181
193	3600	3850
27	3600	3850
104	4269	4518
119	4269	4518
219	4915	5167
0	4915	5167
116	5575	5826
109	5575	5826
131	6229	6480
99	6229	6480
72	6873	7125
147	6873	7125
104	7563	7812
112	7563	7812
173	8211	8460
35	8211	8460
101	8878	9128
127	8878	9128
137	9514	9763
87	9514	9763
85	10171	10421
135	10171	10421
117	10817	11067
106	10817	11067
151	11454	11703
71	11454	11703
122	12106	12355
102	12106	12355
122	12746	12997
110	12746	12997
166	13384	13636
55	13384	13636
135	14034	14285
88	14034	14285
82	14745	14931
80	14745	14931
91	15310	15559
122	15310	15559
103	15964	16216
113	15964	16216
93	16617	16866
111	16617	16866
150	17276	17526
28	17276	17526
135	17934	18184
96	17934	18184
130	18564	18815
94	18564	18815
142	19204	19453
82	19204	19453
47	314	566
189	314	566
54	977	1227
181	977	1227
17	1632	1882
221	1632	1882
15	2293	2543
212	2293	2543
18	2958	3209
224	2958	3209
59	3612	3863
176	3612	3863
207	4272	4522
30	4272	4522
32	4949	5199
187	4949	5199
25	5599	5795
162	5599	5795
15	6192	6443
200	6192	6443
20	6860	7110
148	6860	7110
237	7579	7829
0	7579	7829
31	8241	8491
183	8241	8491
17	8899	9147
164	8899	9147
68	9575	9824
168	9575	9824
57	10237	10488
164	10237	10488
0	10888	11138
0	10888	11138
39	11558	11809
161	11558	11809
12	12220	12468
133	12220	12468
48	12871	13121
154	12871	13121
38	13529	13779
118	13529	13779
87	14218	14467
112	14218	14467
20	14966	15216
148	14966	15216
196	15625	15875
0	15625	15875
31	16466	16717
190	16466	16717
0	17128	17378
180	17128	17378
0	17770	18021
238	17770	18021
43	18432	18681
196	18432	18681
219	19098	19349
15	19098	19349
31	19758	20007
127	19758	20007
91	301	549
0	301	549
0	953	1204
130	953	1204
91	1606	1857
123	1606	1857
83	2273	2522
130	2273	2522
37	2934	3185
192	2934	3185
38	3595	3843
200	3595	3843
172	4253	4501
44	4253	4501
161	4919	5169
40	4919	5169
0	5593	5843
68	5593	5843
0	6239	6488
0	6239	6488
97	6925	7176
86	6925	7176
37	7636	7887
200	7636	7887
108	8316	8565
97	8316	8565
15	8976	9228
217	8976	9228
88	9645	9894
145	9645	9894
59	10289	10539
106	10289	10539
0	10966	11216
79	10966	11216
148	11608	11858
78	11608	11858
97	12259	12508
111	12259	12508
26	12913	13165
67	12913	13165
12	13570	13821
221	13570	13821
15	14233	14350
33	14233	14350
30	14817	15074
14	14817	15074
32	15548	15799
10	15548	15799
27	16212	16461
101	16212	16461
56	16965	17216
127	16965	17216
72	17634	17885
152	17634	17885
29	18291	18542
213	18291	18542
36	18934	19185
201	18934	19185
45	19588	19838
164	19588	19838
12	498	749
206	498	749
127	1161	1411
91	1161	1411
29	1813	2064
203	1813	2064
146	2482	2734
79	2482	2734
0	3163	3414
235	3163	3414
0	4218	4468
208	4218	4468
115	4866	5114
112	4866	5114
0	5527	5777
234	5527	5777
0	6193	6444
240	6193	6444
9	6863	7113
110	6863	7113
1	7545	7795
229	7545	7795
95	8274	8522
127	8274	8522
66	8939	9190
142	8939	9190
87	9605	9855
136	9605	9855
94	10285	10535
108	10285	10535
43	11006	11254
190	11006	11254
204	11661	11911
23	11661	11911
72	12331	12582
166	12331	12582
75	13013	13197
81	13013	13197
83	13612	13862
131	13612	13862
38	14311	14561
134	14311	14561
41	14977	15227
185	14977	15227
227	15732	15982
0	15732	15982
0	16413	16664
79	16413	16664
106	17086	17336
128	17086	17336
107	17750	18000
123	17750	18000
78	18424	18674
134	18424	18674
60	19114	19364
162	19114	19364
0	19782	20032
223	19782	20032
50	20444	20695
184	20444	20695
0	349	599
30	349	599
0	1021	1270
38	1021	1270
5	1693	1942
28	1693	1942
93	2388	2639
0	2388	2639
47	3053	3302
0	3053	3302
9	3715	3965
16	3715	3965
17	4402	4651
63	4402	4651
31	5062	5314
7	5062	5314
1	5724	5919
9	5724	5919
0	6327	6576
0	6327	6576
14	6992	7241
7	6992	7241
22	7725	7975
1	7725	7975
6	8405	8654
62	8405	8654
0	9071	9320
0	9071	9320
7	9731	9980
7	9731	9980
0	10436	10687
11	10436	10687
15	11154	11403
0	11154	11403
0	11827	12076
0	11827	12076
0	12482	12734
0	12482	12734
1	13237	13487
16	13237	13487
4	13920	14171
0	13920	14171
26	14605	14854
1	14605	14854
9	15339	15588
0	15339	15588
0	16017	16266
0	16017	16266
0	16678	16927
0	16678	16927
37	17330	17581
0	17330	17581
18	18021	18271
38	18021	18271
40	18722	18971
0	18722	18971
1	19412	19661
2	19412	19661
6	20091	20371
2	20091	20371
134	328	578
73	328	578
79	1015	1265
57	1015	1265
85	1672	1922
86	1672	1922
68	2335	2585
95	2335	2585
0	2983	3233
216	2983	3233
3	3654	3904
215	3654	3904
20	4307	4557
156	4307	4557
121	4975	5224
21	4975	5224
95	5636	5885
85	5636	5885
53	6301	6551
134	6301	6551
51	6969	7221
96	6969	7221
21	7673	7924
63	7673	7924
34	8325	8576
128	8325	8576
0	8992	9241
202	8992	9241
122	9654	9904
9	9654	9904
34	10309	10558
127	10309	10558
122	10998	11247
12	10998	11247
60	11664	11939
105	11664	11939
38	12359	12609
151	12359	12609
30	13008	13258
171	13008	13258
91	13667	13916
84	13667	13916
45	14320	14436
30	14320	14436
61	14897	15145
58	14897	15145
26	15545	15794
38	15545	15794
40	16200	16451
82	16200	16451
29	16870	17119
160	16870	17119
87	17526	17781
69	17526	17781
43	18179	18430
94	18179	18430
61	18839	19088
67	18839	19088
51	19483	19732
111	19483	19732
1	519	768
17	519	768
0	1257	1507
16	1257	1507
0	2044	2294
0	2044	2294
0	2762	3014
0	2762	3014
0	3601	3852
63	3601	3852
12	4344	4593
49	4344	4593
0	5078	5333
0	5078	5333
0	5981	6231
0	5981	6231
9	6735	7021
20	6735	7021
16	7463	7712
21	7463	7712
0	8325	8575
112	8325	8575
0	9070	9320
12	9070	9320
8	9765	10014
20	9765	10014
0	10509	10758
0	10509	10758
0	11215	11464
0	11215	11464
41	11920	12169
9	11920	12169
1	12616	12865
17	12616	12865
0	13338	13587
2	13338	13587
0	14055	14240
0	14055	14240
0	14679	14928
46	14679	14928
23	15386	15636
30	15386	15636
9	16083	16332
50	16083	16332
0	16833	17082
0	16833	17082
0	17632	17881
0	17632	17881
39	18368	18618
1	18368	18618
20	19076	19325
0	19076	19325
0	19754	20004
0	19754	20004
0	20456	20705
0	20456	20705
0	21180	21429
0	21180	21429
11	21857	22106
24	21857	22106
43	311	563
11	311	563
155	956	1206
19	956	1206
0	1663	1913
168	1663	1913
51	2330	2579
22	2330	2579
71	2990	3239
60	2990	3239
16	3657	3907
29	3657	3907
226	4335	4584
0	4335	4584
0	5010	5260
42	5010	5260
55	5885	6140
80	5885	6140
0	6578	6829
16	6578	6829
86	7289	7538
24	7289	7538
96	7949	8198
64	7949	8198
104	8617	8867
9	8617	8867
46	9261	9510
57	9261	9510
53	9910	10166
9	9910	10166
67	10584	10834
51	10584	10834
108	11234	11484
33	11234	11484
49	11906	12156
55	11906	12156
0	12601	12851
44	12601	12851
12	13292	13542
27	13292	13542
27	13964	14213
0	13964	14213
4	14622	14874
48	14622	14874
15	15338	15587
0	15338	15587
6	16000	16250
0	16000	16250
6	16659	16908
16	16659	16908
0	17334	17583
21	17334	17583
23	18005	18256
0	18005	18256
11	18671	18865
18	18671	18865
68	19275	19524
8	19275	19524
167	19951	20207
0	19951	20207
177	320	572
46	320	572
148	970	1219
33	970	1219
0	1631	1883
173	1631	1883
0	2293	2544
141	2293	2544
4	2958	3209
57	2958	3209
71	3606	3855
103	3606	3855
120	4261	4510
59	4261	4510
161	4927	5176
50	4927	5176
102	5583	5833
48	5583	5833
103	6253	6503
93	6253	6503
57	6900	7150
142	6900	7150
196	7587	7836
3	7587	7836
36	8231	8482
151	8231	8482
113	8880	9130
51	8880	9130
0	9556	9673
98	9556	9673
36	10081	10330
107	10081	10330
43	10755	11005
173	10755	11005
120	11446	11696
86	11446	11696
59	12095	12346
155	12095	12346
176	12762	13018
34	12762	13018
16	13419	13669
114	13419	13669
42	14075	14326
79	14075	14326
18	14765	15014
139	14765	15014
60	15413	15661
85	15413	15661
54	16154	16403
131	16154	16403
211	16933	17182
0	16933	17182
84	17748	17997
48	17748	17997
68	18428	18677
89	18428	18677
38	19080	19331
61	19080	19331
107	19753	20002
94	19753	20002
74	330	581
120	330	581
111	977	1226
36	977	1226
105	1632	1883
60	1632	1883
25	2304	2554
104	2304	2554
47	2974	3222
84	2974	3222
51	3631	3880
67	3631	3880
56	4272	4522
58	4272	4522
36	5107	5357
21	5107	5357
70	5772	6021
28	5772	6021
131	6411	6662
6	6411	6662
0	7087	7336
129	7087	7336
34	7827	8077
82	7827	8077
64	8484	8735
44	8484	8735
16	9148	9397
119	9148	9397
64	9868	10118
31	9868	10118
28	10528	10778
59	10528	10778
54	11174	11425
21	11174	11425
33	11821	12070
37	11821	12070
14	12509	12758
34	12509	12758
131	13164	13414
10	13164	13414
114	13837	14086
17	13837	14086
16	14516	14766
152	14516	14766
0	15246	15429
61	15246	15429
106	15829	16079
22	15829	16079
0	16488	16738
0	16488	16738
0	17155	17405
0	17155	17405
119	18278	18528
16	18278	18528
113	18932	19183
22	18932	19183
12	19605	19854
3	19605	19854
15	20256	20506
6	20256	20506
132	300	549
90	300	549
174	944	1193
53	944	1193
83	1578	1829
148	1578	1829
136	2319	2568
83	2319	2568
192	3096	3348
42	3096	3348
53	3757	4007
160	3757	4007
150	4416	4667
67	4416	4667
116	5116	5366
103	5116	5366
55	5990	6242
169	5990	6242
76	6660	6912
134	6660	6912
82	7314	7563
128	7314	7563
156	7973	8223
74	7973	8223
58	8645	8894
173	8645	8894
85	9311	9560
137	9311	9560
203	9979	10228
35	9979	10228
211	10654	10903
26	10654	10903
72	11320	11570
155	11320	11570
88	11976	12225
136	11976	12225
205	12645	12895
32	12645	12895
63	13373	13622
162	13373	13622
81	14056	14305
137	14056	14305
133	14722	14971
75	14722	14971
90	15422	15671
122	15422	15671
197	16084	16336
37	16084	16336
206	16711	16968
34	16711	16968
26	17378	17629
207	17378	17629
89	18033	18284
119	18033	18284
37	18692	18887
143	18692	18887
175	19281	19530
59	19281	19530
64	19950	20199
173	19950	20199
172	301	550
56	301	550
175	962	1212
52	962	1212
75	1687	1936
141	1687	1936
94	2342	2593
128	2342	2593
217	2989	3238
16	2989	3238
188	3650	3899
39	3650	3899
115	4292	4542
106	4292	4542
117	4941	5191
88	4941	5191
83	5598	5847
122	5598	5847
149	6294	6544
66	6294	6544
15	7006	7258
217	7006	7258
77	7691	7958
154	7691	7958
23	8458	8709
209	8458	8709
55	9112	9362
171	9112	9362
18	9752	9867
76	9752	9867
0	10261	10510
238	10261	10510
58	10903	11153
169	10903	11153
121	11547	11799
101	11547	11799
20	12219	12469
212	12219	12469
179	12887	13137
48	12887	13137
181	13543	13793
33	13543	13793
37	14184	14433
191	14184	14433
191	15094	15346
25	15094	15346
83	15768	16018
130	15768	16018
74	16419	16668
148	16419	16668
195	17062	17312
35	17062	17312
195	17702	17952
40	17702	17952
91	18362	18612
138	18362	18612
138	19011	19260
80	19011	19260
179	19650	19906
53	19650	19906
150	311	560
69	311	560
195	966	1215
36	966	1215
201	1613	1862
24	1613	1862
232	2274	2525
0	2274	2525
157	2890	3144
55	2890	3144
143	3553	3802
76	3553	3802
134	4196	4445
80	4196	4445
190	5048	5297
35	5048	5297
180	5716	5965
40	5716	5965
192	6384	6635
38	6384	6635
75	7048	7297
154	7048	7297
156	7711	7960
64	7711	7960
182	8366	8618
48	8366	8618
120	9026	9277
100	9026	9277
175	9688	9938
41	9688	9938
150	10355	10605
74	10355	10605
134	11001	11251
89	11001	11251
154	11662	11911
71	11662	11911
99	12318	12569
127	12318	12569
177	12965	13216
58	12965	13216
90	13617	13866
132	13617	13866
133	14306	14556
95	14306	14556
117	15001	15186
50	15001	15186
95	15601	15850
128	15601	15850
126	16268	16517
96	16268	16517
61	16931	17182
159	16931	17182
168	17587	17838
56	17587	17838
117	18252	18502
105	18252	18502
139	18900	19150
86	18900	19150
130	19558	19807
82	19558	19807
