time	a	b
206	7741	7991
217	8373	8629
217	8373	8629
222	9032	9281
222	9032	9281
221	9673	9922
221	9673	9922
211	10310	10560
211	10310	10560
207	10953	11203
207	10953	11203
169	11615	11865
169	11615	11865
209	12266	12516
209	12266	12516
208	12902	13151
208	12902	13151
219	13547	13797
219	13547	13797
89	14204	14319
89	14204	14319
214	14712	14969
214	14712	14969
153	15361	15611
153	15361	15611
214	16002	16252
214	16002	16252
209	16639	16889
209	16639	16889
220	17290	17542
220	17290	17542
208	17932	18182
208	17932	18182
210	18569	18819
210	18569	18819
201	19199	19449
201	19199	19449
223	303	553
223	303	553
215	959	1208
215	959	1208
221	1748	2003
221	1748	2003
222	2404	2656
222	2404	2656
209	3067	3316
209	3067	3316
210	3718	3967
210	3718	3967
224	4379	4628
224	4379	4628
211	5138	5387
211	5138	5387
214	5842	6091
214	5842	6091
215	6540	6789
215	6540	6789
222	7181	7431
222	7181	7431
220	7872	8121
220	7872	8121
225	8525	8774
225	8525	8774
219	9174	9423
219	9174	9423
209	9824	10073
209	9824	10073
229	10559	10811
229	10559	10811
213	11208	11457
213	11208	11457
240	11884	12133
240	11884	12133
161	12548	12733
161	12548	12733
218	13148	13398
218	13148	13398
221	13831	14080
221	13831	14080
217	14507	14756
217	14507	14756
211	15211	15462
211	15211	15462
237	15879	16131
237	15879	16131
220	16557	16808
220	16557	16808
219	17217	17467
219	17217	17467
232	17884	18134
232	17884	18134
220	18578	18828
220	18578	18828
218	19217	19466
218	19217	19466
219	19882	20134
219	19882	20134
232	397	648
232	397	648
222	1052	1303
222	1052	1303
224	1696	1946
224	1696	1946
223	2364	2614
223	2364	2614
86	3057	3306
86	3057	3306
184	3711	3960
184	3711	3960
126	4355	4605
126	4355	4605
82	4992	5242
82	4992	5242
198	5654	5904
198	5654	5904
182	6294	6489
182	6294	6489
231	6904	7154
231	6904	7154
124	7821	8073
124	7821	8073
175	8811	9062
175	8811	9062
144	9842	10093
144	9842	10093
220	10515	10766
220	10515	10766
191	11183	11434
191	11183	11434
210	11848	12098
210	11848	12098
0	12522	12777
0	12522	12777
116	13211	13461
116	13211	13461
226	13890	14141
226	13890	14141
90	14561	14811
90	14561	14811
218	15210	15461
218	15210	15461
231	15948	16198
231	15948	16198
60	16624	16874
60	16624	16874
0	17271	17521
0	17271	17521
0	17993	18243
0	17993	18243
0	18718	18969
0	18718	18969
0	19382	19632
0	19382	19632
0	20071	20320
0	20071	20320
230	20730	20979
230	20730	20979
230	315	566
230	315	566
225	978	1226
225	978	1226
225	1634	1884
225	1634	1884
228	2289	2539
228	2289	2539
217	2961	3211
217	2961	3211
164	3686	3940
164	3686	3940
222	4373	4623
222	4373	4623
195	5037	5285
195	5037	5285
234	5719	5969
234	5719	5969
192	6378	6629
192	6378	6629
111	7240	7490
111	7240	7490
0	7997	8248
0	7997	8248
157	8660	8908
157	8660	8908
181	9309	9558
181	9309	9558
227	9965	10214
227	9965	10214
197	10635	10886
197	10635	10886
201	11321	11578
201	11321	11578
160	12016	12270
160	12016	12270
229	12743	12999
229	12743	12999
220	13410	13660
220	13410	13660
213	14068	14319
213	14068	14319
225	14720	14968
225	14720	14968
178	15489	15740
178	15489	15740
102	16173	16290
102	16173	16290
219	16734	16984
219	16734	16984
219	17414	17665
219	17414	17665
76	18073	18191
76	18073	18191
208	18649	18899
208	18649	18899
222	19312	19563
222	19312	19563
9	20191	20441
9	20191	20441
213	410	663
213	410	663
227	1093	1342
227	1093	1342
232	1755	2005
232	1755	2005
227	2435	2685
227	2435	2685
229	3106	3356
229	3106	3356
240	3767	4018
240	3767	4018
238	4448	4699
238	4448	4699
211	5217	5468
211	5217	5468
227	5872	6122
227	5872	6122
163	6544	6729
163	6544	6729
222	7010	7260
222	7010	7260
154	7771	8021
154	7771	8021
227	8428	8679
227	8428	8679
237	9177	9428
237	9177	9428
182	9826	10076
182	9826	10076
222	10496	10746
222	10496	10746
235	11153	11405
235	11153	11405
225	11833	12083
225	11833	12083
225	12497	12748
225	12497	12748
227	13170	13421
227	13170	13421
232	13844	14112
232	13844	14112
225	14532	14782
225	14532	14782
87	15298	15548
87	15298	15548
205	15976	16227
205	15976	16227
230	16658	16908
230	16658	16908
220	17328	17578
220	17328	17578
222	18003	18254
222	18003	18254
230	18665	18915
230	18665	18915
225	19326	19576
225	19326	19576
227	20025	20274
227	20025	20274
162	310	560
162	310	560
211	998	1247
211	998	1247
181	1900	2148
181	1900	2148
219	2541	2790
219	2541	2790
216	3239	3491
216	3239	3491
237	3896	4148
237	3896	4148
222	4548	4798
222	4548	4798
217	5204	5454
217	5204	5454
228	5867	6116
228	5867	6116
163	6518	6712
163	6518	6712
212	7129	7378
212	7129	7378
218	7849	8100
218	7849	8100
205	8499	8748
205	8499	8748
213	9150	9402
213	9150	9402
219	9855	10105
219	9855	10105
210	10522	10772
210	10522	10772
218	11191	11443
218	11191	11443
199	11842	12093
199	11842	12093
220	12505	12754
220	12505	12754
227	13169	13418
227	13169	13418
209	13827	14076
209	13827	14076
225	14476	14726
225	14476	14726
221	15133	15381
221	15133	15381
221	15794	16044
221	15794	16044
217	16433	16684
217	16433	16684
214	17154	17403
214	17154	17403
215	17881	18132
215	17881	18132
219	18568	18817
219	18568	18817
218	19214	19466
218	19214	19466
244	19877	20126
244	19877	20126
213	329	578
213	329	578
229	986	1236
229	986	1236
212	1669	1918
212	1669	1918
221	2347	2596
221	2347	2596
230	3081	3331
230	3081	3331
205	3834	4084
205	3834	4084
202	4822	5071
202	4822	5071
211	5474	5723
211	5474	5723
217	6173	6422
217	6173	6422
219	6825	7075
219	6825	7075
210	7489	7738
210	7489	7738
219	8188	8440
219	8188	8440
223	8854	9104
223	8854	9104
227	9532	9781
227	9532	9781
232	10220	10470
232	10220	10470
211	10886	11135
211	10886	11135
229	11550	11800
229	11550	11800
218	12250	12500
218	12250	12500
198	12910	13159
198	12910	13159
213	13569	13819
213	13569	13819
216	14225	14475
216	14225	14475
228	14872	15122
228	14872	15122
232	15587	15837
232	15587	15837
97	16248	16363
97	16248	16363
202	16769	17019
202	16769	17019
202	17414	17664
202	17414	17664
98	18070	18186
98	18070	18186
226	18589	18838
226	18589	18838
225	19234	19486
225	19234	19486
227	20074	20324
227	20074	20324
183	357	606
183	357	606
228	1037	1288
228	1037	1288
224	1717	1969
224	1717	1969
193	2456	2706
193	2456	2706
196	3119	3370
196	3119	3370
229	3771	4020
229	3771	4020
202	4426	4675
202	4426	4675
211	5120	5369
211	5120	5369
229	5785	6036
229	5785	6036
159	6546	6732
159	6546	6732
206	6988	7238
206	6988	7238
209	7719	7968
209	7719	7968
223	8415	8663
223	8415	8663
202	9099	9349
202	9099	9349
219	9776	10027
219	9776	10027
222	10474	10729
222	10474	10729
209	11135	11384
209	11135	11384
214	11804	12053
214	11804	12053
226	12503	12753
226	12503	12753
222	13172	13423
222	13172	13423
227	13846	14131
227	13846	14131
221	14600	14849
221	14600	14849
221	15282	15531
221	15282	15531
214	15931	16181
214	15931	16181
202	16601	16852
202	16601	16852
197	17296	17546
197	17296	17546
195	17963	18212
195	17963	18212
208	18649	18899
208	18649	18899
193	19300	19552
193	19300	19552
222	19975	20226
222	19975	20226
97	304	553
97	304	553
203	926	1175
203	926	1175
193	1555	1804
193	1555	1804
229	2188	2437
229	2188	2437
233	2827	3077
233	2827	3077
39	3459	3708
39	3459	3708
195	4101	4350
195	4101	4350
234	4744	4994
234	4744	4994
135	5391	5641
135	5391	5641
193	6043	6294
193	6043	6294
191	6689	6939
191	6689	6939
226	7393	7643
226	7393	7643
0	8037	8287
0	8037	8287
239	9382	9635
239	9382	9635
151	10038	10288
151	10038	10288
211	10690	10942
211	10690	10942
186	11344	11596
186	11344	11596
218	11992	12242
218	11992	12242
21	12666	12916
21	12666	12916
230	13304	13553
230	13304	13553
233	13964	14214
233	13964	14214
197	14644	14894
197	14644	14894
231	15361	15610
231	15361	15610
235	16382	16631
235	16382	16631
125	17068	17318
125	17068	17318
238	17717	17967
238	17717	17967
97	18407	18657
97	18407	18657
182	19040	19235
182	19040	19235
204	19650	19900
204	19650	19900
221	20291	20541
221	20291	20541
236	296	547
236	296	547
230	937	1188
230	937	1188
227	1580	1831
227	1580	1831
188	2242	2493
188	2242	2493
219	2876	3126
219	2876	3126
214	3532	3782
214	3532	3782
228	4159	4409
228	4159	4409
211	4808	5058
211	4808	5058
226	5450	5700
226	5450	5700
227	6098	6354
227	6098	6354
188	6732	6981
188	6732	6981
233	7432	7682
233	7432	7682
0	8066	8316
0	8066	8316
178	8729	8978
178	8729	8978
105	9381	9497
105	9381	9497
67	9897	10145
67	9897	10145
63	10602	10853
63	10602	10853
234	11268	11520
234	11268	11520
211	11938	12187
211	11938	12187
239	12611	12860
239	12611	12860
181	13293	13544
181	13293	13544
237	13957	14209
237	13957	14209
226	14661	14910
226	14661	14910
222	15373	15621
222	15373	15621
222	16008	16258
222	16008	16258
10	16671	16920
10	16671	16920
233	17321	17570
233	17321	17570
216	17982	18231
216	17982	18231
240	18619	18869
240	18619	18869
230	19252	19501
230	19252	19501
212	316	565
212	316	565
232	954	1203
232	954	1203
240	1583	1840
240	1583	1840
228	2222	2471
228	2222	2471
232	2970	3220
232	2970	3220
223	3604	3853
223	3604	3853
233	4245	4494
233	4245	4494
227	4905	5155
227	4905	5155
228	5539	5788
228	5539	5788
224	6177	6428
224	6177	6428
62	6954	7204
62	6954	7204
239	7725	7973
239	7725	7973
216	8349	8599
216	8349	8599
235	8989	9238
235	8989	9238
226	9645	9894
226	9645	9894
234	10295	10544
234	10295	10544
81	11022	11271
81	11022	11271
237	11789	12038
237	11789	12038
185	13974	14224
185	13974	14224
233	14614	14864
233	14614	14864
104	15292	15544
104	15292	15544
201	16273	16521
201	16273	16521
164	16971	17158
164	16971	17158
106	17574	17824
106	17574	17824
104	18219	18469
104	18219	18469
234	18871	19120
234	18871	19120
231	19500	19750
231	19500	19750
0	20150	20400
0	20150	20400
233	21164	21415
233	21164	21415
235	21810	22060
235	21810	22060
227	289	538
227	289	538
233	927	1177
233	927	1177
227	1550	1802
227	1550	1802
234	2189	2438
234	2189	2438
223	2829	3079
223	2829	3079
220	3476	3726
220	3476	3726
228	4119	4369
228	4119	4369
217	4773	5022
217	4773	5022
209	5418	5667
209	5418	5667
223	6064	6315
223	6064	6315
220	6712	6967
220	6712	6967
230	7388	7640
230	7388	7640
222	8119	8368
222	8119	8368
212	8757	9006
212	8757	9006
237	9397	9649
237	9397	9649
219	10203	10452
219	10203	10452
228	10851	11101
228	10851	11101
214	11492	11741
214	11492	11741
214	12139	12388
214	12139	12388
205	12791	13040
205	12791	13040
205	13420	13670
205	13420	13670
213	14059	14308
213	14059	14308
224	14741	14990
224	14741	14990
213	15390	15640
213	15390	15640
208	16038	16288
208	16038	16288
201	16683	16934
201	16683	16934
219	17332	17583
219	17332	17583
176	17969	18166
176	17969	18166
228	18574	18829
228	18574	18829
227	19238	19488
227	19238	19488
220	301	551
220	301	551
227	946	1196
227	946	1196
219	1586	1836
219	1586	1836
228	2234	2484
228	2234	2484
219	2879	3129
219	2879	3129
207	3532	3781
207	3532	3781
195	4184	4433
195	4184	4433
210	4826	5075
210	4826	5075
226	5464	5716
226	5464	5716
214	6122	6372
214	6122	6372
202	6773	7022
202	6773	7022
221	7457	7709
221	7457	7709
221	8151	8402
221	8151	8402
214	8791	9040
214	8791	9040
106	9431	9547
106	9431	9547
217	9989	10238
217	9989	10238
217	10633	10882
217	10633	10882
219	11319	11568
219	11319	11568
213	11996	12245
213	11996	12245
217	12672	12922
217	12672	12922
205	13311	13560
205	13311	13560
212	14156	14406
212	14156	14406
219	14850	15099
219	14850	15099
215	15513	15763
215	15513	15763
221	16155	16405
221	16155	16405
198	16861	17110
198	16861	17110
215	17520	17769
215	17520	17769
212	18176	18425
212	18176	18425
218	18979	19228
218	18979	19228
197	19630	19880
197	19630	19880
228	294	543
228	294	543
218	948	1198
218	948	1198
215	1597	1847
215	1597	1847
223	2287	2536
223	2287	2536
223	2932	3181
223	2932	3181
220	3600	3850
220	3600	3850
224	4269	4518
224	4269	4518
219	4915	5167
219	4915	5167
228	5575	5826
228	5575	5826
230	6229	6480
230	6229	6480
219	6873	7125
219	6873	7125
216	7563	7812
216	7563	7812
210	8211	8460
210	8211	8460
228	8878	9128
228	8878	9128
224	9514	9763
224	9514	9763
220	10171	10421
220	10171	10421
223	10817	11067
223	10817	11067
222	11454	11703
222	11454	11703
224	12106	12355
224	12106	12355
232	12746	12997
232	12746	12997
221	13384	13636
221	13384	13636
226	14034	14285
226	14034	14285
165	14745	14931
165	14745	14931
213	15310	15559
213	15310	15559
218	15964	16216
218	15964	16216
204	16617	16866
204	16617	16866
186	17276	17526
186	17276	17526
231	17934	18184
231	17934	18184
224	18564	18815
224	18564	18815
224	19204	19453
224	19204	19453
236	314	566
236	314	566
239	977	1227
239	977	1227
238	1632	1882
238	1632	1882
227	2293	2543
227	2293	2543
242	2958	3209
242	2958	3209
235	3612	3863
235	3612	3863
237	4272	4522
237	4272	4522
219	4949	5199
219	4949	5199
187	5599	5795
187	5599	5795
215	6192	6443
215	6192	6443
219	6860	7110
219	6860	7110
245	7579	7829
245	7579	7829
232	8241	8491
232	8241	8491
226	8899	9147
226	8899	9147
236	9575	9824
236	9575	9824
221	10237	10488
221	10237	10488
1	10888	11138
1	10888	11138
200	11558	11809
200	11558	11809
145	12220	12468
145	12220	12468
202	12871	13121
202	12871	13121
156	13529	13779
156	13529	13779
199	14218	14467
199	14218	14467
168	14966	15216
168	14966	15216
197	15625	15875
197	15625	15875
221	16466	16717
221	16466	16717
186	17128	17378
186	17128	17378
239	17770	18021
239	17770	18021
239	18432	18681
239	18432	18681
234	19098	19349
234	19098	19349
186	19758	20007
186	19758	20007
91	301	549
91	301	549
130	953	1204
130	953	1204
214	1606	1857
214	1606	1857
213	2273	2522
213	2273	2522
229	2934	3185
229	2934	3185
238	3595	3843
238	3595	3843
225	4253	4501
225	4253	4501
201	4919	5169
201	4919	5169
75	5593	5843
75	5593	5843
0	6239	6488
0	6239	6488
186	6925	7176
186	6925	7176
239	7636	7887
239	7636	7887
205	8316	8565
205	8316	8565
232	8976	9228
232	8976	9228
233	9645	9894
233	9645	9894
165	10289	10539
165	10289	10539
79	10966	11216
79	10966	11216
226	11608	11858
226	11608	11858
208	12259	12508
208	12259	12508
93	12913	13165
93	12913	13165
233	13570	13821
233	13570	13821
48	14233	14350
48	14233	14350
44	14817	15074
44	14817	15074
42	15548	15799
42	15548	15799
128	16212	16461
128	16212	16461
183	16965	17216
183	16965	17216
233	17634	17885
233	17634	17885
242	18291	18542
242	18291	18542
237	18934	19185
237	18934	19185
209	19588	19838
209	19588	19838
230	498	749
230	498	749
218	1161	1411
218	1161	1411
232	1813	2064
232	1813	2064
227	2482	2734
227	2482	2734
235	3163	3414
235	3163	3414
208	4218	4468
208	4218	4468
227	4866	5114
227	4866	5114
234	5527	5777
234	5527	5777
240	6193	6444
240	6193	6444
195	6863	7113
195	6863	7113
237	7545	7795
237	7545	7795
222	8274	8522
222	8274	8522
208	8939	9190
208	8939	9190
223	9605	9855
223	9605	9855
202	10285	10535
202	10285	10535
233	11006	11254
233	11006	11254
227	11661	11911
227	11661	11911
238	12331	12582
238	12331	12582
156	13013	13197
156	13013	13197
214	13612	13862
214	13612	13862
172	14311	14561
172	14311	14561
226	14977	15227
226	14977	15227
227	15732	15982
227	15732	15982
79	16413	16664
79	16413	16664
234	17086	17336
234	17086	17336
230	17750	18000
230	17750	18000
212	18424	18674
212	18424	18674
222	19114	19364
222	19114	19364
223	19782	20032
223	19782	20032
234	20444	20695
234	20444	20695
30	349	599
30	349	599
40	1021	1270
40	1021	1270
35	1693	1942
35	1693	1942
93	2388	2639
93	2388	2639
49	3053	3302
49	3053	3302
25	3715	3965
25	3715	3965
80	4402	4651
80	4402	4651
40	5062	5314
40	5062	5314
15	5724	5919
15	5724	5919
0	6327	6576
0	6327	6576
21	6992	7241
21	6992	7241
25	7725	7975
25	7725	7975
70	8405	8654
70	8405	8654
0	9071	9320
0	9071	9320
14	9731	9980
14	9731	9980
11	10436	10687
11	10436	10687
15	11154	11403
15	11154	11403
0	11827	12076
0	11827	12076
0	12482	12734
0	12482	12734
17	13237	13487
17	13237	13487
4	13920	14171
4	13920	14171
28	14605	14854
28	14605	14854
9	15339	15588
9	15339	15588
0	16017	16266
0	16017	16266
0	16678	16927
0	16678	16927
37	17330	17581
37	17330	17581
60	18021	18271
60	18021	18271
41	18722	18971
41	18722	18971
5	19412	19661
5	19412	19661
9	20091	20371
9	20091	20371
207	328	578
207	328	578
136	1015	1265
136	1015	1265
171	1672	1922
171	1672	1922
164	2335	2585
164	2335	2585
216	2983	3233
216	2983	3233
218	3654	3904
218	3654	3904
177	4307	4557
177	4307	4557
143	4975	5224
143	4975	5224
180	5636	5885
180	5636	5885
189	6301	6551
189	6301	6551
147	6969	7221
147	6969	7221
85	7673	7924
85	7673	7924
164	8325	8576
164	8325	8576
202	8992	9241
202	8992	9241
131	9654	9904
131	9654	9904
161	10309	10558
161	10309	10558
134	10998	11247
134	10998	11247
165	11664	11939
165	11664	11939
189	12359	12609
189	12359	12609
201	13008	13258
201	13008	13258
175	13667	13916
175	13667	13916
75	14320	14436
75	14320	14436
119	14897	15145
119	14897	15145
66	15545	15794
66	15545	15794
122	16200	16451
122	16200	16451
190	16870	17119
190	16870	17119
161	17526	17781
161	17526	17781
137	18179	18430
137	18179	18430
128	18839	19088
128	18839	19088
162	19483	19732
162	19483	19732
18	519	768
18	519	768
16	1257	1507
16	1257	1507
0	2044	2294
0	2044	2294
0	2762	3014
0	2762	3014
63	3601	3852
63	3601	3852
61	4344	4593
61	4344	4593
0	5078	5333
0	5078	5333
0	5981	6231
0	5981	6231
29	6735	7021
29	6735	7021
38	7463	7712
38	7463	7712
112	8325	8575
112	8325	8575
12	9070	9320
12	9070	9320
28	9765	10014
28	9765	10014
0	10509	10758
0	10509	10758
0	11215	11464
0	11215	11464
50	11920	12169
50	11920	12169
19	12616	12865
19	12616	12865
2	13338	13587
2	13338	13587
0	14055	14240
0	14055	14240
46	14679	14928
46	14679	14928
53	15386	15636
53	15386	15636
62	16083	16332
62	16083	16332
0	16833	17082
0	16833	17082
0	17632	17881
0	17632	17881
40	18368	18618
40	18368	18618
20	19076	19325
20	19076	19325
0	19754	20004
0	19754	20004
0	20456	20705
0	20456	20705
0	21180	21429
0	21180	21429
35	21857	22106
35	21857	22106
54	311	563
54	311	563
174	956	1206
174	956	1206
168	1663	1913
168	1663	1913
75	2330	2579
75	2330	2579
131	2990	3239
131	2990	3239
45	3657	3907
45	3657	3907
226	4335	4584
226	4335	4584
42	5010	5260
42	5010	5260
135	5885	6140
135	5885	6140
16	6578	6829
16	6578	6829
110	7289	7538
110	7289	7538
162	7949	8198
162	7949	8198
113	8617	8867
113	8617	8867
103	9261	9510
103	9261	9510
62	9910	10166
62	9910	10166
118	10584	10834
118	10584	10834
141	11234	11484
141	11234	11484
104	11906	12156
104	11906	12156
44	12601	12851
44	12601	12851
42	13292	13542
42	13292	13542
27	13964	14213
27	13964	14213
52	14622	14874
52	14622	14874
15	15338	15587
15	15338	15587
6	16000	16250
6	16000	16250
22	16659	16908
22	16659	16908
21	17334	17583
21	17334	17583
23	18005	18256
23	18005	18256
29	18671	18865
29	18671	18865
76	19275	19524
76	19275	19524
186	19951	20207
186	19951	20207
223	320	572
223	320	572
191	970	1219
191	970	1219
173	1631	1883
173	1631	1883
147	2293	2544
147	2293	2544
61	2958	3209
61	2958	3209
199	3606	3855
199	3606	3855
179	4261	4510
179	4261	4510
230	4927	5176
230	4927	5176
205	5583	5833
205	5583	5833
199	6253	6503
199	6253	6503
199	6900	7150
199	6900	7150
200	7587	7836
200	7587	7836
187	8231	8482
187	8231	8482
164	8880	9130
164	8880	9130
98	9556	9673
98	9556	9673
143	10081	10330
143	10081	10330
217	10755	11005
217	10755	11005
208	11446	11696
208	11446	11696
226	12095	12346
226	12095	12346
210	12762	13018
210	12762	13018
146	13419	13669
146	13419	13669
135	14075	14326
135	14075	14326
157	14765	15014
157	14765	15014
170	15413	15661
170	15413	15661
185	16154	16403
185	16154	16403
211	16933	17182
211	16933	17182
132	17748	17997
132	17748	17997
196	18428	18677
196	18428	18677
99	19080	19331
99	19080	19331
201	19753	20002
201	19753	20002
195	330	581
195	330	581
147	977	1226
147	977	1226
165	1632	1883
165	1632	1883
129	2304	2554
129	2304	2554
131	2974	3222
131	2974	3222
118	3631	3880
118	3631	3880
114	4272	4522
114	4272	4522
57	5107	5357
57	5107	5357
98	5772	6021
98	5772	6021
137	6411	6662
137	6411	6662
129	7087	7336
129	7087	7336
116	7827	8077
116	7827	8077
108	8484	8735
108	8484	8735
135	9148	9397
135	9148	9397
95	9868	10118
95	9868	10118
87	10528	10778
87	10528	10778
75	11174	11425
75	11174	11425
70	11821	12070
70	11821	12070
48	12509	12758
48	12509	12758
141	13164	13414
141	13164	13414
131	13837	14086
131	13837	14086
168	14516	14766
168	14516	14766
61	15246	15429
61	15246	15429
128	15829	16079
128	15829	16079
0	16488	16738
0	16488	16738
0	17155	17405
0	17155	17405
135	18278	18528
135	18278	18528
135	18932	19183
135	18932	19183
15	19605	19854
15	19605	19854
21	20256	20506
21	20256	20506
222	300	549
222	300	549
228	944	1193
228	944	1193
231	1578	1829
231	1578	1829
219	2319	2568
219	2319	2568
234	3096	3348
234	3096	3348
223	3757	4007
223	3757	4007
217	4416	4667
217	4416	4667
219	5116	5366
219	5116	5366
224	5990	6242
224	5990	6242
210	6660	6912
210	6660	6912
210	7314	7563
210	7314	7563
230	7973	8223
230	7973	8223
231	8645	8894
231	8645	8894
222	9311	9560
222	9311	9560
238	9979	10228
238	9979	10228
237	10654	10903
237	10654	10903
227	11320	11570
227	11320	11570
224	11976	12225
224	11976	12225
237	12645	12895
237	12645	12895
225	13373	13622
225	13373	13622
218	14056	14305
218	14056	14305
208	14722	14971
208	14722	14971
212	15422	15671
212	15422	15671
234	16084	16336
234	16084	16336
240	16711	16968
240	16711	16968
233	17378	17629
233	17378	17629
208	18033	18284
208	18033	18284
181	18692	18887
181	18692	18887
234	19281	19530
234	19281	19530
237	19950	20199
237	19950	20199
228	301	550
228	301	550
227	962	1212
227	962	1212
220	1687	1936
220	1687	1936
222	2342	2593
222	2342	2593
233	2989	3238
233	2989	3238
227	3650	3899
227	3650	3899
221	4292	4542
221	4292	4542
205	4941	5191
205	4941	5191
205	5598	5847
205	5598	5847
215	6294	6544
215	6294	6544
234	7006	7258
234	7006	7258
231	7691	7958
231	7691	7958
232	8458	8709
232	8458	8709
226	9112	9362
226	9112	9362
94	9752	9867
94	9752	9867
238	10261	10510
238	10261	10510
227	10903	11153
227	10903	11153
223	11547	11799
223	11547	11799
235	12219	12469
235	12219	12469
227	12887	13137
227	12887	13137
214	13543	13793
214	13543	13793
228	14184	14433
228	14184	14433
220	15094	15346
220	15094	15346
213	15768	16018
213	15768	16018
222	16419	16668
222	16419	16668
231	17062	17312
231	17062	17312
235	17702	17952
235	17702	17952
229	18362	18612
229	18362	18612
218	19011	19260
218	19011	19260
232	19650	19906
232	19650	19906
219	311	560
219	311	560
231	966	1215
231	966	1215
225	1613	1862
225	1613	1862
232	2274	2525
232	2274	2525
212	2890	3144
212	2890	3144
219	3553	3802
219	3553	3802
214	4196	4445
214	4196	4445
225	5048	5297
225	5048	5297
220	5716	5965
220	5716	5965
230	6384	6635
230	6384	6635
229	7048	7297
229	7048	7297
220	7711	7960
220	7711	7960
230	8366	8618
230	8366	8618
220	9026	9277
220	9026	9277
216	9688	9938
216	9688	9938
224	10355	10605
224	10355	10605
223	11001	11251
223	11001	11251
225	11662	11911
225	11662	11911
226	12318	12569
226	12318	12569
235	12965	13216
235	12965	13216
222	13617	13866
222	13617	13866
229	14306	14556
229	14306	14556
167	15001	15186
167	15001	15186
223	15601	15850
223	15601	15850
222	16268	16517
222	16268	16517
220	16931	17182
220	16931	17182
224	17587	17838
224	17587	17838
222	18252	18502
222	18252	18502
225	18900	19150
225	18900	19150
212	19558	19807
212	19558	19807
