ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	PresentationSequence	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	SaccadicAmplitude	AbsoluteSaccadicDirection	RelativeSaccadicDirection	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1076	13:05:14.787																		2	Saccade	33						65	694	298	582	234	638	266	638	266													0.65146	0.84856	0.47519	0.83685	459.56	459.16	4.76	4.60	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1093	13:05:14.804																			Unclassified	116						66																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1109	13:05:14.820																			Unclassified	116						67																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1126	13:05:14.837																			Unclassified	116						68																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1143	13:05:14.854																			Unclassified	116						69																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1159	13:05:14.870																			Unclassified	116						70																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1176	13:05:14.887																			Unclassified	116						71																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1193	13:05:14.904																			Unclassified	116						72																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1209	13:05:14.920																			Unclassified	17						73	635	153	555	58	595	105	595	105													0.64516	0.83046	0.46814	0.81454	459.61	464.43	4.43	4.69	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1226	13:05:14.937																	1		Fixation	266	616	102				74	642	156	571	41	606	98	606	98													0.64433	0.82838	0.46763	0.81313	460.15	464.43	4.33	4.66	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1242	13:05:14.953																	1		Fixation	266	616	102				75	645	147	556	67	600	107	600	107													0.64359	0.82661	0.46702	0.81122	460.61	464.43	4.27	4.60	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1259	13:05:14.970																	1		Fixation	266	616	102				76	640	143	632	62	636	102	636	102													0.64291	0.82446	0.46796	0.81366	461.15	464.43	4.29	4.41	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1276	13:05:14.987																	1		Fixation	266	616	102				77	682	144	622	61	652	102	652	102													0.64213	0.82413	0.46730	0.81157	461.15	464.43	4.20	4.42	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1292	13:05:15.003																	1		Fixation	266	616	102				78	644	142	546	56	595	99	595	99													0.64190	0.81980	0.46617	0.80496	462.10	464.43	4.24	4.59	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1309	13:05:15.020																	1		Fixation	266	616	102				79	643	153	572	54	607	103	607	103													0.64157	0.81756	0.46626	0.80259	462.78	464.43	4.23	4.41	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1326	13:05:15.037																	1		Fixation	266	616	102				80	656	137	596	69	626	103	626	103													0.64154	0.81593	0.46647	0.80254	463.48	464.60	4.15	4.35	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1342	13:05:15.053																	1		Fixation	266	616	102				81	641	141	558	62	599	101	599	101													0.64159	0.81439	0.46695	0.79856	464.10	464.60	4.19	4.46	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1359	13:05:15.070																	1		Fixation	266	616	102				82	648	143	586	72	617	107	617	107													0.64197	0.81298	0.46729	0.79911	464.62	465.88	4.16	4.39	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1376	13:05:15.087																	1		Fixation	266	616	102				83	656	126	595	70	625	98	625	98													0.64257	0.81150	0.46803	0.79748	465.26	466.49	4.13	4.29	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1392	13:05:15.103																	1		Fixation	266	616	102				84	642	147	589	59	615	103	615	103													0.64324	0.80967	0.46882	0.79578	465.92	467.10	4.20	4.35	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1409	13:05:15.120																	1		Fixation	266	616	102				85	643	140	589	64	616	102	616	102													0.64398	0.80811	0.46976	0.79415	466.64	467.78	4.08	4.29	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1426	13:05:15.137																	1		Fixation	266	616	102				86	656	138	588	71	622	104	622	104													0.64480	0.80668	0.47071	0.79277	467.48	468.31	4.11	4.36	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1442	13:05:15.153																	1		Fixation	266	616	102				87	669	116	592	51	630	83	630	83													0.64566	0.80513	0.47170	0.79176	467.80	468.85	4.04	4.34	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1459	13:05:15.170																	1		Fixation	266	616	102				88	650	146	589	61	619	103	619	103													0.64635	0.80227	0.47266	0.79024	468.90	469.39	4.05	4.31	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1476	13:05:15.187																	1		Fixation	266	616	102				89	641	120	592	72	616	96	616	96													0.64708	0.79858	0.47363	0.78729	469.93	470.14	4.21	4.26	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1492	13:05:15.203																		3	Saccade	17						90			600	146	600	146	600	146															0.47466	0.78382		471.44		4.09	4	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1509	13:05:15.220																			Unclassified	200						91																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1525	13:05:15.236																			Unclassified	200						92																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1542	13:05:15.253																			Unclassified	200						93																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1559	13:05:15.270																			Unclassified	200						94																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1575	13:05:15.286																			Unclassified	200						95																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1592	13:05:15.303																			Unclassified	200						96																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1609	13:05:15.320																			Unclassified	200						97																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1625	13:05:15.336																			Unclassified	200						98																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1642	13:05:15.353																			Unclassified	200						99																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1659	13:05:15.370																			Unclassified	200						100																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1675	13:05:15.386																			Unclassified	200						101																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1692	13:05:15.403																			Unclassified	200						102																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1709	13:05:15.420																			Unclassified	17						103	723	247	672	165	697	206	697	206													0.63388	0.79463	0.46156	0.78794	475.01	476.70	4.22	4.44	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1725	13:05:15.436																	2		Fixation	117	708	208	7.21	311.16		104	728	236	676	176	702	206	702	206													0.63345	0.79503	0.46124	0.78776	474.88	477.14	4.17	4.47	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1742	13:05:15.453																	2		Fixation	117	708	208	7.21	311.16		105	754	253	685	171	719	212	719	212													0.63293	0.79767	0.46106	0.78782	474.88	477.46	4.23	4.43	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1759	13:05:15.470																	2		Fixation	117	708	208	7.21	311.16		106	730	233	684	171	707	202	707	202													0.63296	0.79605	0.46098	0.78814	475.56	477.62	4.18	4.50	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1775	13:05:15.486																	2		Fixation	117	708	208	7.21	311.16		107	733	233	683	182	708	207	708	207													0.63282	0.79669	0.46081	0.78829	475.77	477.82	4.19	4.47	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1792	13:05:15.503																	2		Fixation	117	708	208	7.21	311.16		108	726	236	685	167	705	201	705	201													0.63265	0.79731	0.46071	0.78847	476.68	478.05	4.23	4.49	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1809	13:05:15.520																	2		Fixation	117	708	208	7.21	311.16		109	731	237	677	183	704	210	704	210													0.63235	0.79785	0.46056	0.78872	476.72	478.35	4.29	4.59	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1825	13:05:15.536																	2		Fixation	117	708	208	7.21	311.16		110	743	243	697	183	720	213	720	213													0.63176	0.79836	0.46014	0.78906	476.97	478.55	4.31	4.57	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1842	13:05:15.553																		4	Saccade	17						111	770	275	733	207	751	241	751	241													0.63106	0.79886	0.45967	0.78948	477.19	478.83	4.32	4.66	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1859	13:05:15.570																			Unclassified	33						112	775	254	732	212	753	233	753	233													0.63100	0.79911	0.45956	0.78919	477.08	479.03	4.36	4.64	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1875	13:05:15.586																			Unclassified	33						113	768	256	738	196	753	226	753	226													0.63072	0.79869	0.45946	0.78885	477.79	479.43	4.31	4.65	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1892	13:05:15.603																		5	Saccade	17						114	766	337	711	287	738	312	738	312													0.63051	0.79748	0.45947	0.78767	478.26	479.75	4.26	4.44	0	0				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1909	13:05:15.620																			Unclassified	467						115																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1925	13:05:15.636																			Unclassified	467						116																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1942	13:05:15.653																			Unclassified	467						117																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1959	13:05:15.670																			Unclassified	467						118																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1975	13:05:15.686																			Unclassified	467						119																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									1992	13:05:15.703																			Unclassified	467						120																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2008	13:05:15.720																			Unclassified	467						121																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2025	13:05:15.736																			Unclassified	467						122																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2042	13:05:15.753																			Unclassified	467						123																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2059	13:05:15.770																			Unclassified	467						124																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2075	13:05:15.786																			Unclassified	467						125																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2092	13:05:15.803																			Unclassified	467						126																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2109	13:05:15.820																			Unclassified	467						127																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2125	13:05:15.836																			Unclassified	467						128																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2142	13:05:15.853																			Unclassified	467						129																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2159	13:05:15.870																			Unclassified	467						130																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2175	13:05:15.886																			Unclassified	467						131																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2192	13:05:15.903																			Unclassified	467						132																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2209	13:05:15.920																			Unclassified	467						133																													4	4				
11/11/2020	2.2.9999.9999	OI_EYE	Box 1 - Rando 3	Id 26, C rando 3  box 1	Id 26, C rando 3  box 1	12/17/2018	131972	1280 x 1024		I-VT filter	8b55933a-b8b6-49ee-a8e5-ac83caf877a5.png	0	0	1280	1024									2225	13:05:15.936																			Unclassified	467						134																													4	4				
